Unnamed: 0,證券代號,證券名稱,買進股數,賣出股數,買賣超股數
 ,2324  ,仁寶            ,"3,494,000","12,000","3,482,000"
 ,2890  ,永豐金          ,"3,226,000",0,"3,226,000"
 ,2317  ,鴻海            ,"3,003,000","33,000","2,970,000"
 ,2356  ,英業達          ,"2,943,000","9,000","2,934,000"
 ,2883  ,凱基金          ,"2,926,000",0,"2,926,000"
 ,1402  ,遠東新          ,"2,800,000",0,"2,800,000"
 ,2892  ,第一金          ,"2,294,000",0,"2,294,000"
 ,1216  ,統一            ,"2,178,000",0,"2,178,000"
 ,2891  ,中信金          ,"2,506,000","450,000","2,056,000"
 ,1101  ,台泥            ,"1,959,000",0,"1,959,000"
 ,2382  ,廣達            ,"1,946,000","8,000","1,938,000"
 ,2634  ,漢翔            ,"1,830,000",0,"1,830,000"
 ,4904  ,遠傳            ,"1,733,000",0,"1,733,000"
 ,3596  ,智易            ,"1,616,000",0,"1,616,000"
 ,2882  ,國泰金          ,"1,580,000",0,"1,580,000"
 ,2886  ,兆豐金          ,"1,570,000",0,"1,570,000"
 ,5258  ,虹堡            ,"1,308,000",0,"1,308,000"
 ,3045  ,台灣大          ,"1,300,000",0,"1,300,000"
 ,4958  ,臻鼎-KY         ,"1,294,000","2,000","1,292,000"
 ,1605  ,華新            ,"1,234,000",0,"1,234,000"
 ,2301  ,光寶科          ,"1,128,000","6,000","1,122,000"
 ,2412  ,中華電          ,"1,090,000",0,"1,090,000"
 ,6235  ,華孚            ,"1,054,000",0,"1,054,000"
 ,6477  ,安集            ,"1,054,000",0,"1,054,000"
 ,5876  ,上海商銀        ,"996,000",0,"996,000"
 ,1795  ,美時            ,"964,000",0,"964,000"
 ,"=""00633L""",富邦上証正2     ,"912,000",0,"912,000"
 ,2347  ,聯強            ,"883,000","3,000","880,000"
 ,3702  ,大聯大          ,"851,000","4,000","847,000"
 ,2881  ,富邦金          ,"795,000",0,"795,000"
 ,1303  ,南亞            ,"750,000",0,"750,000"
 ,2395  ,研華            ,"740,000","1,000","739,000"
 ,9802  ,鈺齊-KY         ,"588,000",0,"588,000"
 ,2610  ,華航            ,"503,000",0,"503,000"
