有價證券代號,有價證券名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
 股票  ,,,,,,,
030179,奇鋐凱基52購02,TW25Z0301791,2025/08/01,上市,,RWSCCA,
03017U,電子類國票4B售01,TW25Z03017U7,2025/05/20,上市,,RWICPE,
03017X,元展17,TW14Z03017X4,2014/09/18,上市,,RWSCCE,
030180,德律凱基52購02,TW25Z0301809,2025/08/01,上市,,RWSCCA,
030181,欣興凱基54購03,TW25Z0301817,2025/08/01,上市,,RWSCCA,
030182,富華新凱基52購01,TW25Z0301825,2025/08/01,上市,,RWSCCA,
030183,景碩凱基53購01,TW25Z0301833,2025/08/01,上市,,RWSCCA,
030184,新日興凱基52購01,TW25Z0301841,2025/08/01,上市,,RWSCCA,
030185,南寶凱基52購01,TW25Z0301858,2025/08/01,上市,,RWSCCA,
030186,臻鼎凱基54購01,TW25Z0301866,2025/08/01,上市,,RWSCCA,
030187,緯穎凱基52購01,TW25Z0301874,2025/08/01,上市,,RWSCCA,
030188,AES凱基52購03,TW25Z0301882,2025/08/01,上市,,RWSCCA,
030189,元債2X元大53購06,TW25Z0301890,2025/08/01,上市,,RWBCCA,
03018U,電子類國票4B售02,TW25Z03018U5,2025/05/20,上市,,RWICPE,
030190,元債2X元大56購02,TW25Z0301908,2025/08/01,上市,,RWBCCA,
030191,台塑元大52購01,TW25Z0301916,2025/08/01,上市,,RWSCCA,
030192,台塑元大52購02,TW25Z0301924,2025/08/01,上市,,RWSCCA,
030193,南亞元大52購01,TW25Z0301932,2025/08/01,上市,,RWSCCA,
030194,南亞元大52購02,TW25Z0301940,2025/08/01,上市,,RWSCCA,
030195,南亞元大52購03,TW25Z0301957,2025/08/01,上市,,RWSCCA,
030196,南亞元大52購04,TW25Z0301965,2025/08/01,上市,,RWSCCA,
030197,南亞元大52購05,TW25Z0301973,2025/08/01,上市,,RWSCCA,
030198,台化元大52購01,TW25Z0301981,2025/08/01,上市,,RWSCCA,
030199,台化元大52購02,TW25Z0301999,2025/08/01,上市,,RWSCCA,
03019U,金融類國票4B售01,TW25Z03019U3,2025/05/20,上市,,RWICPE,
03019X,元展19,TW14Z03019X0,2014/09/18,上市,,RWSCCE,
030200,台化元大52購03,TW25Z0302005,2025/08/01,上市,,RWSCCA,
030201,川湖元大52購01,TW25Z0302013,2025/08/01,上市,,RWSCCA,
030202,鴻海元大52購09,TW25Z0302021,2025/08/01,上市,,RWSCCA,
030203,廣宇元大52購01,TW25Z0302039,2025/08/01,上市,,RWSCCA,
030204,台積電元大52購12,TW25Z0302047,2025/08/01,上市,,RWSCCA,
030205,台積電元大53購03,TW25Z0302054,2025/08/01,上市,,RWSCCA,
030206,建準元大52購01,TW25Z0302062,2025/08/01,上市,,RWSCCA,
030207,京元電元大53購01,TW25Z0302070,2025/08/01,上市,,RWSCCA,
030208,聯發科元大52購04,TW25Z0302088,2025/08/01,上市,,RWSCCA,
030209,鉅祥元大52購01,TW25Z0302096,2025/08/01,上市,,RWSCCA,
03020U,台積電中信4B售05,TW25Z03020U1,2025/05/20,上市,,RWSCPE,
03020X,元展20,TW14Z03020X8,2014/09/18,上市,,RWSCCE,
030210,宏達電元大52購01,TW25Z0302104,2025/08/01,上市,,RWSCCA,
030211,欣興元大53購06,TW25Z0302112,2025/08/01,上市,,RWSCCA,
030212,欣興元大56購03,TW25Z0302120,2025/08/01,上市,,RWSCCA,
030213,景碩元大52購01,TW25Z0302138,2025/08/01,上市,,RWSCCA,
030214,景碩元大52購02,TW25Z0302146,2025/08/01,上市,,RWSCCA,
030215,世芯元大52購10,TW25Z0302153,2025/08/01,上市,,RWSCCA,
030216,材料元大52購04,TW25Z0302161,2025/08/01,上市,,RWSCCA,
030217,臻鼎元大52購01,TW25Z0302179,2025/08/01,上市,,RWSCCA,
030218,臻鼎元大52購02,TW25Z0302187,2025/08/01,上市,,RWSCCA,
030219,祥碩元大52購01,TW25Z0302195,2025/08/01,上市,,RWSCCA,
03021U,臺股指永豐4B售08,TW25Z03021U9,2025/05/20,上市,,RWICPE,
030220,瀚宇博元大52購01,TW25Z0302203,2025/08/01,上市,,RWSCCA,
030221,亞翔元大53購05,TW25Z0302211,2025/08/01,上市,,RWSCCA,
030222,台塑化元大52購01,TW25Z0302229,2025/08/01,上市,,RWSCCA,
030223,AES元大52購01,TW25Z0302237,2025/08/01,上市,,RWSCCA,
030224,AES元大53購01,TW25Z0302245,2025/08/01,上市,,RWSCCA,
030225,AES元大56購03,TW25Z0302252,2025/08/01,上市,,RWSCCA,
030226,富世達元大53購05,TW25Z0302260,2025/08/01,上市,,RWSCCA,
030227,南電元大52購01,TW25Z0302278,2025/08/01,上市,,RWSCCA,
030228,南電元大53購01,TW25Z0302286,2025/08/01,上市,,RWSCCA,
030229,南電元大57購02,TW25Z0302294,2025/08/01,上市,,RWSCCA,
03022U,臺股指永豐4B售09,TW25Z03022U7,2025/05/20,上市,,RWICPE,
03022X,富展01,TW14Z03022X4,2014/10/13,上市,,RWSCCE,
030230,滬深2X中信55購01,TW25Z0302302,2025/08/04,上市,,RWBCCE,
030231,大成鋼兆豐54購01,TW25Z0302310,2025/08/04,上市,,RWSCCA,
030232,矽統兆豐54購01,TW25Z0302328,2025/08/04,上市,,RWSCCA,
030233,jpp兆豐55購01,TW25Z0302336,2025/08/04,上市,,RWSCCA,
030234,台塑富邦54購01,TW25Z0302344,2025/08/04,上市,,RWSCCE,
030235,南亞富邦55購01,TW25Z0302351,2025/08/04,上市,,RWSCCE,
030236,台積電富邦53購06,TW25Z0302369,2025/08/04,上市,,RWSCCE,
030237,宏達電富邦54購01,TW25Z0302377,2025/08/04,上市,,RWSCCE,
030238,創意富邦53購03,TW25Z0302385,2025/08/04,上市,,RWSCCE,
030239,南亞統一58購01,TW25Z0302393,2025/08/04,上市,,RWSCCA,
03023U,富邦金群益51售01,TW25Z03023U5,2025/05/20,上市,,RWSCPE,
030240,南亞統一5A購01,TW25Z0302401,2025/08/04,上市,,RWSCCA,
030241,南亞統一62購01,TW25Z0302419,2025/08/04,上市,,RWSCCA,
030242,台化統一5A購01,TW25Z0302427,2025/08/04,上市,,RWSCCA,
030243,台化統一62購01,TW25Z0302435,2025/08/04,上市,,RWSCCA,
030244,台玻統一58購01,TW25Z0302443,2025/08/04,上市,,RWSCCA,
030245,台玻統一5A購01,TW25Z0302450,2025/08/04,上市,,RWSCCA,
030246,宇隆統一5A購01,TW25Z0302468,2025/08/04,上市,,RWSCCA,
030247,長榮太統一56購02,TW25Z0302476,2025/08/04,上市,,RWSCCA,
030248,TPK統一58購01,TW25Z0302484,2025/08/04,上市,,RWSCCA,
030249,達興統一54購02,TW25Z0302492,2025/08/04,上市,,RWSCCA,
03024U,奇鋐群益51售01,TW25Z03024U3,2025/05/20,上市,,RWSCPE,
030250,同欣電統一5B購01,TW25Z0302500,2025/08/04,上市,,RWSCCA,
030251,AES統一5C購01,TW25Z0302518,2025/08/04,上市,,RWSCCA,
030252,台塑元富52購01,TW25Z0302526,2025/08/04,上市,,RWSCCA,
030253,南亞元富52購01,TW25Z0302534,2025/08/04,上市,,RWSCCA,
030254,南亞元富52購02,TW25Z0302542,2025/08/04,上市,,RWSCCA,
030255,國喬元富52購01,TW25Z0302559,2025/08/04,上市,,RWSCCA,
030256,國喬元富58購01,TW25Z0302567,2025/08/04,上市,,RWSCCA,
030257,華城元富52購04,TW25Z0302575,2025/08/04,上市,,RWSCCA,
030258,華新元富52購01,TW25Z0302583,2025/08/04,上市,,RWSCCA,
030259,華新元富52購02,TW25Z0302591,2025/08/04,上市,,RWSCCA,
03025U,臺股指群益4B售38,TW25Z03025U0,2025/05/20,上市,,RWICPE,
030260,億泰元富52購01,TW25Z0302609,2025/08/04,上市,,RWSCCA,
030261,大成鋼元富55購01,TW25Z0302617,2025/08/04,上市,,RWSCCA,
030262,上銀元富52購03,TW25Z0302625,2025/08/04,上市,,RWSCCA,
030263,國巨元富52購01,TW25Z0302633,2025/08/04,上市,,RWSCCA,
030264,國巨元富58購01,TW25Z0302641,2025/08/04,上市,,RWSCCA,
030265,台積電元富53購06,TW25Z0302658,2025/08/04,上市,,RWSCCA,
030266,台積電元富53購07,TW25Z0302666,2025/08/04,上市,,RWSCCA,
030267,台積電元富53購08,TW25Z0302674,2025/08/04,上市,,RWSCCA,
030268,台積電元富53購09,TW25Z0302682,2025/08/04,上市,,RWSCCA,
030269,台積電元富53購10,TW25Z0302690,2025/08/04,上市,,RWSCCA,
03026U,臺股指群益4B售39,TW25Z03026U8,2025/05/20,上市,,RWICPE,
03026X,元展23,TW14Z03026X5,2014/10/14,上市,,RWBCCE,
030270,台積電元富53購11,TW25Z0302708,2025/08/04,上市,,RWSCCA,
030271,台積電元富53購12,TW25Z0302716,2025/08/04,上市,,RWSCCA,
030272,全新元富53購01,TW25Z0302724,2025/08/04,上市,,RWSCCA,
030273,欣興元富52購05,TW25Z0302732,2025/08/04,上市,,RWSCCA,
030274,弘憶股元富52購01,TW25Z0302740,2025/08/04,上市,,RWSCCA,
030275,世芯元富52購10,TW25Z0302757,2025/08/04,上市,,RWSCCA,
030276,同欣電元富58購01,TW25Z0302765,2025/08/04,上市,,RWSCCA,
030277,緯穎元富52購03,TW25Z0302773,2025/08/04,上市,,RWSCCA,
030278,南亞國票53購02,TW25Z0302781,2025/08/04,上市,,RWSCCA,
030279,南亞國票53購03,TW25Z0302799,2025/08/04,上市,,RWSCCA,
03027U,臺股指群益4B售40,TW25Z03027U6,2025/05/20,上市,,RWICPE,
03027X,元展24,TW14Z03027X3,2014/10/14,上市,,RWBCCE,
030280,南亞國票53購04,TW25Z0302807,2025/08/04,上市,,RWSCCA,
030281,國喬國票54購01,TW25Z0302815,2025/08/04,上市,,RWSCCA,
030282,宏達電國票53購02,TW25Z0302823,2025/08/04,上市,,RWSCCA,
030283,長榮國票53購01,TW25Z0302831,2025/08/04,上市,,RWSCCA,
030284,萬海國票53購01,TW25Z0302849,2025/08/04,上市,,RWSCCA,
030285,漢翔國票53購01,TW25Z0302856,2025/08/04,上市,,RWSCCA,
030286,智原國票55購02,TW25Z0302864,2025/08/04,上市,,RWSCCA,
030287,達邁國票53購01,TW25Z0302872,2025/08/04,上市,,RWSCCA,
030288,材料國票53購01,TW25Z0302880,2025/08/04,上市,,RWSCCA,
030289,乙盛國票53購01,TW25Z0302898,2025/08/04,上市,,RWSCCA,
03028U,臺股指群益4B售41,TW25Z03028U4,2025/05/20,上市,,RWICPE,
030290,億豐國票53購01,TW25Z0302906,2025/08/04,上市,,RWSCCA,
030291,台塑國泰53購01,TW25Z0302914,2025/08/04,上市,,RWSCCA,
030292,台化國泰53購01,TW25Z0302922,2025/08/04,上市,,RWSCCA,
030293,全新國泰53購02,TW25Z0302930,2025/08/04,上市,,RWSCCA,
030295,萬海國泰53購01,TW25Z0302955,2025/08/04,上市,,RWSCCA,
030296,台灣50永豐52購07,TW25Z0302963,2025/08/04,上市,,RWBCCA,
030297,台塑永豐52購01,TW25Z0302971,2025/08/04,上市,,RWSCCA,
030298,台塑永豐53購04,TW25Z0302989,2025/08/04,上市,,RWSCCA,
030299,台塑永豐54購01,TW25Z0302997,2025/08/04,上市,,RWSCCA,
03029U,臺股指群益58售02,TW25Z03029U2,2025/05/20,上市,,RWICPE,
03029X,元展26,TW14Z03029X9,2014/11/12,上市,,RWSCCE,
030300,南亞永豐53購03,TW25Z0303003,2025/08/04,上市,,RWSCCA,
030301,國喬永豐54購01,TW25Z0303011,2025/08/04,上市,,RWSCCA,
030302,台化永豐53購01,TW25Z0303029,2025/08/04,上市,,RWSCCA,
030303,華新永豐54購01,TW25Z0303037,2025/08/04,上市,,RWSCCA,
030304,中鋼永豐52購01,TW25Z0303045,2025/08/04,上市,,RWSCCA,
030305,矽統永豐52購01,TW25Z0303052,2025/08/04,上市,,RWSCCA,
030306,南亞科永豐52購03,TW25Z0303060,2025/08/04,上市,,RWSCCA,
030307,南亞科永豐52購04,TW25Z0303078,2025/08/04,上市,,RWSCCA,
030308,漢翔永豐52購01,TW25Z0303086,2025/08/04,上市,,RWSCCA,
030309,長榮太永豐54購01,TW25Z0303094,2025/08/04,上市,,RWSCCA,
03030U,電子類群益4B售02,TW25Z03030U0,2025/05/20,上市,,RWICPE,
030310,大立光永豐52購02,TW25Z0303102,2025/08/04,上市,,RWSCCA,
030311,牧德永豐54購01,TW25Z0303110,2025/08/04,上市,,RWSCCA,
030312,世芯永豐52購06,TW25Z0303128,2025/08/04,上市,,RWSCCA,
030313,南寶永豐53購02,TW25Z0303136,2025/08/04,上市,,RWSCCA,
030314,上品永豐52購01,TW25Z0303144,2025/08/04,上市,,RWSCCA,
030315,台塑化永豐53購02,TW25Z0303151,2025/08/04,上市,,RWSCCA,
030316,台塑化永豐54購01,TW25Z0303169,2025/08/04,上市,,RWSCCA,
030317,穎崴永豐52購04,TW25Z0303177,2025/08/04,上市,,RWSCCA,
030318,泰金寶永豐53購01,TW25Z0303185,2025/08/04,上市,,RWSCCA,
030319,台泥凱基54購01,TW25Z0303193,2025/08/04,上市,,RWSCCA,
03031U,鴻海統一53售14,TW25Z03031U8,2025/05/20,上市,,RWSCPE,
030320,台塑凱基54購01,TW25Z0303201,2025/08/04,上市,,RWSCCA,
030321,台塑凱基55購01,TW25Z0303219,2025/08/04,上市,,RWSCCA,
030322,南亞凱基52購02,TW25Z0303227,2025/08/04,上市,,RWSCCA,
030323,台化凱基52購01,TW25Z0303235,2025/08/04,上市,,RWSCCA,
030324,華新凱基52購01,TW25Z0303243,2025/08/04,上市,,RWSCCA,
030325,華新凱基54購01,TW25Z0303250,2025/08/04,上市,,RWSCCA,
030326,大成鋼凱基55購01,TW25Z0303268,2025/08/04,上市,,RWSCCA,
030327,華通凱基52購01,TW25Z0303276,2025/08/04,上市,,RWSCCA,
030328,國巨凱基54購01,TW25Z0303284,2025/08/04,上市,,RWSCCA,
030329,廣宇凱基52購01,TW25Z0303292,2025/08/04,上市,,RWSCCA,
03032U,台積電統一53售09,TW25Z03032U6,2025/05/20,上市,,RWSCPE,
030330,華邦電凱基52購01,TW25Z0303300,2025/08/04,上市,,RWSCCA,
030331,智邦凱基52購02,TW25Z0303318,2025/08/04,上市,,RWSCCA,
030332,南亞科凱基52購02,TW25Z0303326,2025/08/04,上市,,RWSCCA,
030333,聯發科凱基52購07,TW25Z0303334,2025/08/04,上市,,RWSCCA,
030334,宏達電凱基52購02,TW25Z0303342,2025/08/04,上市,,RWSCCA,
030335,奇鋐凱基52購03,TW25Z0303359,2025/08/04,上市,,RWSCCA,
030336,景碩凱基52購01,TW25Z0303367,2025/08/04,上市,,RWSCCA,
030337,緯創凱基54購03,TW25Z0303375,2025/08/04,上市,,RWSCCA,
030338,玉晶光凱基52購02,TW25Z0303383,2025/08/04,上市,,RWSCCA,
030339,世芯凱基54購07,TW25Z0303391,2025/08/04,上市,,RWSCCA,
03033U,南亞科統一53售02,TW25Z03033U4,2025/05/20,上市,,RWSCPE,
030340,亞翔凱基54購02,TW25Z0303409,2025/08/04,上市,,RWSCCA,
030341,台塑化凱基52購01,TW25Z0303417,2025/08/04,上市,,RWSCCA,
030342,緯穎凱基52購02,TW25Z0303425,2025/08/04,上市,,RWSCCA,
030343,AES凱基57購03,TW25Z0303433,2025/08/04,上市,,RWSCCA,
030344,南電凱基58購01,TW25Z0303441,2025/08/04,上市,,RWSCCA,
030345,振樺電凱基52購01,TW25Z0303458,2025/08/04,上市,,RWSCCA,
030346,世紀鋼凱基52購01,TW25Z0303466,2025/08/04,上市,,RWSCCA,
030347,T50正2元大52購02,TW25Z0303474,2025/08/04,上市,,RWBCCA,
030348,滬深2X元大57購03,TW25Z0303482,2025/08/04,上市,,RWBCCA,
030349,滬深2X元大58購01,TW25Z0303490,2025/08/04,上市,,RWBCCA,
03034U,長榮統一4B售08,TW25Z03034U2,2025/05/20,上市,,RWSCPE,
030350,滬深2X元大5A購01,TW25Z0303508,2025/08/04,上市,,RWBCCA,
030351,元金2X元大52購01,TW25Z0303516,2025/08/04,上市,,RWBCCA,
030352,台塑元大52購04,TW25Z0303524,2025/08/04,上市,,RWSCCA,
030353,台塑元大52購05,TW25Z0303532,2025/08/04,上市,,RWSCCA,
030354,台塑元大52購06,TW25Z0303540,2025/08/04,上市,,RWSCCA,
030355,南亞元大52購06,TW25Z0303557,2025/08/04,上市,,RWSCCA,
030356,南亞元大52購07,TW25Z0303565,2025/08/04,上市,,RWSCCA,
030357,南亞元大52購08,TW25Z0303573,2025/08/04,上市,,RWSCCA,
030358,光寶科元大52購01,TW25Z0303581,2025/08/04,上市,,RWSCCA,
030359,光寶科元大52購02,TW25Z0303599,2025/08/04,上市,,RWSCCA,
03035U,長榮統一53售04,TW25Z03035U9,2025/05/20,上市,,RWSCPE,
03035X,元展32,TW14Z03035X6,2014/12/05,上市,,RWSCCE,
030360,華通元大52購01,TW25Z0303607,2025/08/04,上市,,RWSCCA,
030361,華通元大52購02,TW25Z0303615,2025/08/04,上市,,RWSCCA,
030362,台積電元大54購19,TW25Z0303623,2025/08/04,上市,,RWSCCA,
030363,矽統元大52購01,TW25Z0303631,2025/08/04,上市,,RWSCCA,
030364,矽統元大52購02,TW25Z0303649,2025/08/04,上市,,RWSCCA,
030365,燿華元大52購01,TW25Z0303656,2025/08/04,上市,,RWSCCA,
030366,漢唐元大52購02,TW25Z0303664,2025/08/04,上市,,RWSCCA,
030367,京元電元大54購01,TW25Z0303672,2025/08/04,上市,,RWSCCA,
030368,聯發科元大52購05,TW25Z0303680,2025/08/04,上市,,RWSCCA,
030369,全新元大52購01,TW25Z0303698,2025/08/04,上市,,RWSCCA,
03036U,萬海統一4B售03,TW25Z03036U7,2025/05/20,上市,,RWSCPE,
030370,全新元大52購02,TW25Z0303706,2025/08/04,上市,,RWSCCA,
030371,宏達電元大52購02,TW25Z0303714,2025/08/04,上市,,RWSCCA,
030372,宏達電元大52購03,TW25Z0303722,2025/08/04,上市,,RWSCCA,
030373,宏達電元大52購04,TW25Z0303730,2025/08/04,上市,,RWSCCA,
030374,台新金元大52購01,TW25Z0303748,2025/08/04,上市,,RWSCCA,
030375,大立光元大52購03,TW25Z0303755,2025/08/04,上市,,RWSCCA,
030376,大立光元大54購02,TW25Z0303763,2025/08/04,上市,,RWSCCA,
030377,景碩元大52購03,TW25Z0303771,2025/08/04,上市,,RWSCCA,
030378,世芯元大52購11,TW25Z0303789,2025/08/04,上市,,RWSCCA,
030379,材料元大52購05,TW25Z0303797,2025/08/04,上市,,RWSCCA,
03037U,萬海統一53售02,TW25Z03037U5,2025/05/20,上市,,RWSCPE,
030380,材料元大52購06,TW25Z0303805,2025/08/04,上市,,RWSCCA,
030381,祥碩元大54購01,TW25Z0303813,2025/08/04,上市,,RWSCCA,
030382,台郡元大52購01,TW25Z0303821,2025/08/04,上市,,RWSCCA,
030383,力積電元大52購01,TW25Z0303839,2025/08/04,上市,,RWSCCA,
030384,AES元大54購01,TW25Z0303847,2025/08/04,上市,,RWSCCA,
030385,富世達元大54購04,TW25Z0303854,2025/08/04,上市,,RWSCCA,
030386,南電元大52購03,TW25Z0303862,2025/08/04,上市,,RWSCCA,
030387,南電元大54購01,TW25Z0303870,2025/08/04,上市,,RWSCCA,
030388,南電元大58購01,TW25Z0303888,2025/08/04,上市,,RWSCCA,
030389,泰金寶元大52購02,TW25Z0303896,2025/08/04,上市,,RWSCCA,
03038U,奇鋐統一53售02,TW25Z03038U3,2025/05/20,上市,,RWSCPE,
03038X,元展35,TW14Z03038X0,2014/12/05,上市,,RWSCCE,
030390,臺股指元大52購10,TW25Z0303904,2025/08/04,上市,,RWICCE,
030391,台塑群益52購01,TW25Z0303912,2025/08/04,上市,,RWSCCA,
030392,台塑群益52購02,TW25Z0303920,2025/08/04,上市,,RWSCCA,
030393,國喬群益53購01,TW25Z0303938,2025/08/04,上市,,RWSCCA,
030394,台化群益53購01,TW25Z0303946,2025/08/04,上市,,RWSCCA,
030395,聚陽群益52購01,TW25Z0303953,2025/08/04,上市,,RWSCCA,
030396,華城群益54購06,TW25Z0303961,2025/08/04,上市,,RWSCCA,
030397,大成鋼群益53購01,TW25Z0303979,2025/08/04,上市,,RWSCCA,
030398,光寶科群益52購01,TW25Z0303987,2025/08/04,上市,,RWSCCA,
03039U,緯穎統一53售02,TW25Z03039U1,2025/05/20,上市,,RWSCPE,
03039X,元展36,TW14Z03039X8,2014/12/05,上市,,RWSCCE,
030400,全新群益52購01,TW25Z0304001,2025/08/04,上市,,RWSCCA,
030401,漢翔群益52購02,TW25Z0304019,2025/08/04,上市,,RWSCCA,
030402,大立光群益52購05,TW25Z0304027,2025/08/04,上市,,RWSCCA,
030403,欣興群益55購02,TW25Z0304035,2025/08/04,上市,,RWSCCA,
030404,材料群益52購13,TW25Z0304043,2025/08/04,上市,,RWSCCA,
030405,南寶群益52購01,TW25Z0304050,2025/08/04,上市,,RWSCCA,
030406,台塑化群益53購01,TW25Z0304068,2025/08/04,上市,,RWSCCA,
030407,台塑中信52購02,TW25Z0304076,2025/08/05,上市,,RWSCCE,
030408,中鴻中信52購01,TW25Z0304084,2025/08/05,上市,,RWSCCE,
030409,智邦中信53購01,TW25Z0304092,2025/08/05,上市,,RWSCCE,
03040U,中砂元大4B售06,TW25Z03040U9,2025/05/20,上市,,RWSCPE,
030410,台塑化中信52購01,TW25Z0304100,2025/08/05,上市,,RWSCCE,
030411,臺股指中信54購07,TW25Z0304118,2025/08/05,上市,,RWICCE,
030412,台灣50永豐58購01,TW25Z0304126,2025/08/05,上市,,RWBCCA,
030413,元金2X永豐58購01,TW25Z0304134,2025/08/05,上市,,RWBCCA,
030414,華城永豐53購03,TW25Z0304142,2025/08/05,上市,,RWSCCA,
030415,光寶科永豐52購01,TW25Z0304159,2025/08/05,上市,,RWSCCA,
030416,台達電永豐52購03,TW25Z0304167,2025/08/05,上市,,RWSCCA,
030417,台達電永豐54購01,TW25Z0304175,2025/08/05,上市,,RWSCCA,
030418,台積電永豐55購04,TW25Z0304183,2025/08/05,上市,,RWSCCA,
030419,宏碁永豐53購01,TW25Z0304191,2025/08/05,上市,,RWSCCA,
03041U,台光電元大4B售12,TW25Z03041U7,2025/05/20,上市,,RWSCPE,
030420,金像電永豐52購08,TW25Z0304209,2025/08/05,上市,,RWSCCA,
030421,台光電永豐52購09,TW25Z0304217,2025/08/05,上市,,RWSCCA,
030422,台光電永豐53購04,TW25Z0304225,2025/08/05,上市,,RWSCCA,
030423,台光電永豐54購02,TW25Z0304233,2025/08/05,上市,,RWSCCA,
030424,奇鋐永豐52購01,TW25Z0304241,2025/08/05,上市,,RWSCCA,
030425,奇鋐永豐55購01,TW25Z0304258,2025/08/05,上市,,RWSCCA,
030426,德律永豐54購01,TW25Z0304266,2025/08/05,上市,,RWSCCA,
030427,智原永豐54購01,TW25Z0304274,2025/08/05,上市,,RWSCCA,
030428,緯創永豐52購02,TW25Z0304282,2025/08/05,上市,,RWSCCA,
030429,世芯永豐52購08,TW25Z0304290,2025/08/05,上市,,RWSCCA,
03042U,南亞科元大4B售04,TW25Z03042U5,2025/05/20,上市,,RWSCPE,
030430,神達永豐53購05,TW25Z0304308,2025/08/05,上市,,RWSCCA,
030431,臻鼎永豐52購02,TW25Z0304316,2025/08/05,上市,,RWSCCA,
030432,祥碩永豐53購01,TW25Z0304324,2025/08/05,上市,,RWSCCA,
030433,聯茂永豐54購01,TW25Z0304332,2025/08/05,上市,,RWSCCA,
030434,愛普永豐52購03,TW25Z0304340,2025/08/05,上市,,RWSCCA,
030435,愛普永豐53購03,TW25Z0304357,2025/08/05,上市,,RWSCCA,
030439,台積電統一54購01,TW24Z0304392,2024/04/23,上市,,RWSCCA,
03043U,長榮元大4B售08,TW25Z03043U3,2025/05/20,上市,,RWSCPE,
030440,緯穎永豐52購04,TW25Z0304407,2025/08/05,上市,,RWSCCA,
030443,鴻海台新52購01,TW25Z0304431,2025/08/05,上市,,RWSCCE,
030445,台塑兆豐53購01,TW25Z0304456,2025/08/05,上市,,RWSCCA,
030446,川湖兆豐53購02,TW25Z0304464,2025/08/05,上市,,RWSCCA,
030447,華通兆豐53購01,TW25Z0304472,2025/08/05,上市,,RWSCCA,
030448,聯發科兆豐53購03,TW25Z0304480,2025/08/05,上市,,RWSCCA,
030449,大立光兆豐53購02,TW25Z0304498,2025/08/05,上市,,RWSCCA,
03044U,萬海元大4B售05,TW25Z03044U1,2025/05/20,上市,,RWSCPE,
030455,世芯兆豐54購02,TW25Z0304555,2025/08/05,上市,,RWSCCA,
030456,愛普兆豐53購01,TW25Z0304563,2025/08/05,上市,,RWSCCA,
030457,亞泥富邦53購01,TW25Z0304571,2025/08/05,上市,,RWSCCE,
030459,華城富邦54購03,TW25Z0304597,2025/08/05,上市,,RWSCCE,
03045U,貿聯元大4B售10,TW25Z03045U8,2025/05/20,上市,,RWSCPE,
030460,華城富邦55購01,TW25Z0304605,2025/08/05,上市,,RWSCCE,
030461,大成鋼富邦55購01,TW25Z0304613,2025/08/05,上市,,RWSCCE,
030462,華邦電富邦52購02,TW25Z0304621,2025/08/05,上市,,RWSCCE,
030463,矽統富邦55購01,TW25Z0304639,2025/08/05,上市,,RWSCCE,
030464,台光電富邦56購01,TW25Z0304647,2025/08/05,上市,,RWSCCE,
030465,南亞科富邦55購01,TW25Z0304654,2025/08/05,上市,,RWSCCE,
030466,奇鋐富邦54購03,TW25Z0304662,2025/08/05,上市,,RWSCCE,
030467,奇鋐富邦55購01,TW25Z0304670,2025/08/05,上市,,RWSCCE,
030468,神達富邦52購01,TW25Z0304688,2025/08/05,上市,,RWSCCE,
030469,AES富邦55購01,TW25Z0304696,2025/08/05,上市,,RWSCCE,
03046U,貿聯元大4B售11,TW25Z03046U6,2025/05/20,上市,,RWSCPE,
030470,AES富邦55購02,TW25Z0304704,2025/08/05,上市,,RWSCCE,
030471,台玻元富52購01,TW25Z0304712,2025/08/05,上市,,RWSCCA,
030472,台玻元富52購02,TW25Z0304720,2025/08/05,上市,,RWSCCA,
030473,台玻元富52購03,TW25Z0304738,2025/08/05,上市,,RWSCCA,
030474,智邦元富52購02,TW25Z0304746,2025/08/05,上市,,RWSCCA,
030475,金像電元富52購01,TW25Z0304753,2025/08/05,上市,,RWSCCA,
030476,台光電元富52購02,TW25Z0304761,2025/08/05,上市,,RWSCCA,
030477,全新元富52購01,TW25Z0304779,2025/08/05,上市,,RWSCCA,
030478,一詮元富52購01,TW25Z0304787,2025/08/05,上市,,RWSCCA,
030479,皇昌元富52購02,TW25Z0304795,2025/08/05,上市,,RWSCCA,
03047U,緯穎元大4B售09,TW25Z03047U4,2025/05/20,上市,,RWSCPE,
03047X,元展44,TW14Z03047X1,2014/12/11,上市,,RWSCCE,
030480,萬海元富52購01,TW25Z0304803,2025/08/05,上市,,RWSCCA,
030481,奇鋐元富58購01,TW25Z0304811,2025/08/05,上市,,RWSCCA,
030482,南寶元富52購01,TW25Z0304829,2025/08/05,上市,,RWSCCA,
030483,愛普元富52購01,TW25Z0304837,2025/08/05,上市,,RWSCCA,
030484,緯穎元富53購04,TW25Z0304845,2025/08/05,上市,,RWSCCA,
030485,富世達元富52購01,TW25Z0304852,2025/08/05,上市,,RWSCCA,
030486,南電元富52購01,TW25Z0304860,2025/08/05,上市,,RWSCCA,
030487,菱光元富52購01,TW25Z0304878,2025/08/05,上市,,RWSCCA,
030488,羅昇元富52購01,TW25Z0304886,2025/08/05,上市,,RWSCCA,
030489,中502X國票53購01,TW25Z0304894,2025/08/05,上市,,RWBCCA,
03048U,FB台50凱基4B售02,TW25Z03048U2,2025/05/20,上市,,RWBCPE,
030490,台玻國票54購01,TW25Z0304902,2025/08/05,上市,,RWSCCA,
