單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,388,890,060","8,744,767,158","-4,355,877,098"
自營商(避險),"6,869,185,406","16,155,852,454","-9,286,667,048"
投信,"5,646,025,598","3,554,296,064","2,091,729,534"
外資及陸資(不含外資自營商),"106,799,241,551","117,764,416,203","-10,965,174,652"
外資自營商,"40,653,510","23,462,340","17,191,170"
合計,"123,703,342,615","146,219,331,879","-22,515,989,264"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
