有價證券代號,有價證券名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
6191,精成科,TW0006191000,2007/10/19,上市,電子零組件業,ESVUFR,
6192,巨路,TW0006192008,2004/9/27,上市,其他電子業,ESVUFR,
6196,帆宣,TW0006196009,2004/5/24,上市,其他電子業,ESVUFR,
6197,佳必琪,TW0006197007,2004/11/8,上市,電子零組件業,ESVUFR,
6201,亞弘電,TW0006201007,2004/9/27,上市,其他電子業,ESVUFR,
6202,盛群,TW0006202005,2004/9/27,上市,半導體業,ESVUFR,
6205,詮欣,TW0006205008,2008/1/21,上市,電子零組件業,ESVUFR,
6206,飛捷,TW0006206006,2004/8/3,上市,電腦及週邊設備業,ESVUFR,
6209,今國光,TW0006209000,2004/11/8,上市,光電業,ESVUFR,
6213,聯茂,TW0006213002,2008/1/21,上市,電子零組件業,ESVUFR,
6214,精誠,TW0006214000,2010/12/30,上市,資訊服務業,ESVUFR,
6215,和椿,TW0006215007,2007/12/31,上市,其他電子業,ESVUFR,
6216,居易,TW0006216005,2004/9/27,上市,通信網路業,ESVUFR,
6224,聚鼎,TW0006224009,2009/9/17,上市,電子零組件業,ESVUFR,
6225,天瀚,TW0006225006,2004/9/27,上市,光電業,ESVUFR,
6226,光鼎,TW0006226004,2008/11/10,上市,光電業,ESVUFR,
6230,尼得科超眾,TW0006230006,2010/9/16,上市,電腦及週邊設備業,ESVUFR,
6235,華孚,TW0006235005,2004/8/23,上市,電腦及週邊設備業,ESVUFR,
6239,力成,TW0006239007,2004/11/8,上市,半導體業,ESVUFR,
6243,迅杰,TW0006243009,2009/12/17,上市,半導體業,ESVUFR,
6257,矽格,TW0006257009,2003/8/25,上市,半導體業,ESVUFR,
6269,台郡,TW0006269004,2003/9/23,上市,電子零組件業,ESVUFR,
6271,同欣電,TW0006271000,2007/11/16,上市,半導體業,ESVUFR,
6277,宏正,TW0006277007,2003/10/30,上市,電腦及週邊設備業,ESVUFR,
6278,台表科,TW0006278005,2010/8/24,上市,光電業,ESVUFR,
6281,全國電,TW0006281009,2005/12/8,上市,電子通路業,ESVUFR,
6282,康舒,TW0006282007,2003/9/8,上市,電子零組件業,ESVUFR,
6283,淳安,TW0006283005,2008/1/21,上市,其他電子業,ESVUFR,
6285,啟碁,TW0006285000,2003/9/22,上市,通信網路業,ESVUFR,
6405,悅城,TW0006405004,2013/11/28,上市,光電業,ESVUFR,
6409,旭隼,TW0006409006,2014/3/31,上市,其他電子業,ESVUFR,
6412,群電,TW0006412000,2013/11/8,上市,電子零組件業,ESVUFR,
6414,樺漢,TW0006414006,2014/3/28,上市,電腦及週邊設備業,ESVUFR,
6415,矽力*-KY,KYG8190F1028,2013/12/12,上市,半導體業,ESVUFR,
6416,瑞祺電通,TW0006416001,2018/4/16,上市,通信網路業,ESVUFR,
6426,統新,TW0006426000,2021/3/24,上市,通信網路業,ESVUFR,
6431,光麗-KY,KYG532651075,2014/12/4,上市,生技醫療業,ESVUFR,
6438,迅得,TW0006438005,2021/1/19,上市,其他電子業,ESVUFR,
6442,光聖,TW0006442007,2015/7/14,上市,通信網路業,ESVUFR,
6443,元晶,TW0006443005,2015/10/1,上市,光電業,ESVUFR,
6446,藥華藥,TW0006446008,2024/1/25,上市,生技醫療業,ESVUFR,
6449,鈺邦,TW0006449002,2014/12/9,上市,電子零組件業,ESVUFR,
6451,訊芯-KY,KYG811801045,2015/1/26,上市,半導體業,ESVUFR,
6456,GIS-KY,KYG3808R1011,2015/6/12,上市,光電業,ESVUFR,
6464,台數科,TW0006464001,2015/12/16,上市,其他業,ESVUFR,
6472,保瑞,TW0006472004,2023/12/19,上市,生技醫療業,ESVUFR,
6477,安集,TW0006477003,2016/6/21,上市,光電業,ESVUFR,
6491,晶碩,TW0006491004,2019/10/7,上市,生技醫療業,ESVUFR,
6504,南六,TW0006504004,2013/5/7,上市,其他業,ESVUFR,
6505,台塑化,TW0006505001,2003/12/26,上市,油電燃氣業,ESVUFR,
6515,穎崴,TW0006515000,2021/1/20,上市,半導體業,ESVUFR,
6525,捷敏-KY,KYG3790U1040,2016/4/12,上市,半導體業,ESVUFR,
6526,達發,TW0006526007,2023/10/19,上市,半導體業,ESVUFR,
6531,愛普*,TW0006531007,2016/5/31,上市,半導體業,ESVUFR,
6533,晶心科,TW0006533003,2017/3/14,上市,半導體業,ESVUFR,
6541,泰福-KY,KYG8676P1037,2017/10/26,上市,生技醫療業,ESVUFR,
6550,北極星藥業-KY,KYG7171A1085,2022/6/6,上市,生技醫療業,ESVUFR,
6552,易華電,TW0006552003,2017/1/10,上市,半導體業,ESVUFR,
6558,興能高,TW0006558000,2018/12/5,上市,其他電子業,ESVUFR,
6573,虹揚-KY,KYG4712A1013,2017/9/26,上市,半導體業,ESVUFR,
6579,研揚,TW0006579006,2017/8/21,上市,電腦及週邊設備業,ESVUFR,
6581,鋼聯,TW0006581002,2018/1/30,上市,綠能環保,ESVUFR,
6582,申豐,TW0006582000,2017/6/14,上市,橡膠工業,ESVUFR,
6585,鼎基,TW0006585003,2022/5/20,上市,其他業,ESVUFR,
6589,台康生技,TW0006589005,2025/7/21,上市,生技醫療業,ESVUFR,
6591,動力-KY,KYG8587R1074,2017/12/28,上市,電腦及週邊設備業,ESVUFR,
6592,和潤企業,TW0006592009,2019/12/9,上市,其他業,ESVUFR,
6598,ABC-KY,KYG0488D1051,2020/6/9,上市,生技醫療業,ESVUFR,
6605,帝寶,TW0006605009,2004/3/17,上市,汽車工業,ESVUFR,
6606,建德工業,TW0006606007,2023/3/24,上市,電機機械,ESVUFR,
6625,必應,TW0006625007,2018/2/7,上市,其他業,ESVUFR,
6641,基士德-KY,KYG416551045,2018/9/21,上市,綠能環保,ESVUFR,
6655,科定,TW0006655004,2018/11/28,上市,其他業,ESVUFR,
6657,華安,TW0006657000,2023/6/12,上市,生技醫療業,ESVUFR,
6658,聯策,TW0006658008,2023/11/2,上市,其他電子業,ESVUFR,
6666,羅麗芬-KY,KYG569831020,2018/11/19,上市,生技醫療業,ESVUFR,
6668,中揚光,TW0006668007,2018/12/12,上市,光電業,ESVUFR,
6669,緯穎,TW0006669005,2019/3/27,上市,電腦及週邊設備業,ESVUFR,
6670,復盛應用,TW0006670003,2018/12/18,上市,運動休閒,ESVUFR,
6671,三能-KY,KYG7806W1033,2018/12/11,上市,居家生活,ESVUFR,
6672,騰輝電子-KY,KYG9353A1040,2019/4/17,上市,電子零組件業,ESVUFR,
6674,鋐寶科技,TW0006674005,2018/11/28,上市,通信網路業,ESVUFR,
6689,伊雲谷,TW0006689003,2022/9/13,上市,數位雲端,ESVUFR,
6691,洋基工程,TW0006691009,2022/1/3,上市,其他電子業,ESVUFR,
6695,芯鼎,TW0006695000,2022/11/4,上市,半導體業,ESVUFR,
6698,旭暉應材,TW0006698004,2019/11/25,上市,其他電子業,ESVUFR,
6706,惠特,TW0006706005,2019/12/19,上市,光電業,ESVUFR,
6715,嘉基,TW0006715006,2019/12/12,上市,電子零組件業,ESVUFR,
6719,力智,TW0006719008,2022/1/13,上市,半導體業,ESVUFR,
6742,澤米,TW0006742000,2023/12/5,上市,光電業,ESVUFR,
6743,安普新,TW0006743008,2020/12/14,上市,其他電子業,ESVUFR,
6753,龍德造船,TW0006753007,2023/3/10,上市,航運業,ESVUFR,
6754,匯僑設計,TW0006754005,2020/8/25,上市,居家生活,ESVUFR,
6756,威鋒電子,TW0006756000,2020/12/24,上市,半導體業,ESVUFR,
6757,台灣虎航,TW0006757008,2024/11/29,上市,航運業,ESVUFR,
6768,志強-KY,KYG8368S1003,2021/4/22,上市,運動休閒,ESVUFR,
6770,力積電,TW0006770001,2021/12/6,上市,半導體業,ESVUFR,
6776,展碁國際,TW0006776008,2021/3/31,上市,電子通路業,ESVUFR,
6781,AES-KY,KYG0097V1086,2021/3/22,上市,電子零組件業,ESVUFR,
6782,視陽,TW0006782006,2022/11/28,上市,生技醫療業,ESVUFR,
6789,采鈺,TW0006789001,2022/6/30,上市,半導體業,ESVUFR,
6790,永豐實,TW0006790009,2021/9/29,上市,造紙工業,ESVUFR,
6792,詠業,TW0006792005,2021/12/8,上市,通信網路業,ESVUFR,
6796,晉弘,TW0006796006,2022/6/1,上市,生技醫療業,ESVUFR,
6799,來頡,TW0006799000,2022/5/12,上市,半導體業,ESVUFR,
6805,富世達,TW0006805005,2023/11/9,上市,電子零組件業,ESVUFR,
6806,森崴能源,TW0006806003,2021/11/15,上市,綠能環保,ESVUFR,
6807,峰源-KY,KYG3425A1013,2022/4/25,上市,居家生活,ESVUFR,
6830,汎銓,TW0006830003,2022/8/31,上市,其他電子業,ESVUFR,
6834,天二科技,TW0006834005,2022/9/1,上市,電子零組件業,ESVUFR,
6835,圓裕,TW0006835002,2022/11/10,上市,電子零組件業,ESVUFR,
6838,台新藥,TW0006838006,2024/8/13,上市,生技醫療業,ESVUFR,
6861,睿生光電,TW0006861008,2023/3/27,上市,生技醫療業,ESVUFR,
6862,三集瑞-KY,KYG9066C1087,2024/10/23,上市,電子零組件業,ESVUFR,
6863,永道-KY,KYG0478A1031,2023/3/21,上市,通信網路業,ESVUFR,
6869,雲豹能源,TW0006869001,2024/6/19,上市,綠能環保,ESVUFR,
6873,泓德能源,TW0006873003,2024/9/26,上市,綠能環保,ESVUFR,
6885,全福生技,TW0006885007,2024/12/16,上市,生技醫療業,ESVUFR,
6887,寶綠特-KY,KYG1462B1077,2025/3/10,上市,綠能環保,ESVUFR,
6890,來億-KY,KYG5353T1013,2024/6/12,上市,運動休閒,ESVUFR,
6901,鑽石投資,TW0006901002,2023/9/19,上市,其他業,ESVUFR,
6902,GOGOLOOK,TW0006902000,2025/5/16,上市,數位雲端,ESVUFR,
6906,現觀科,TW0006906001,2024/1/15,上市,數位雲端,ESVUFR,
6909,創控,TW0006909005,2025/5/21,上市,半導體業,ESVUFR,
6914,阜爾運通,TW0006914005,2024/5/3,上市,其他業,ESVUFR,
6916,華凌,TW0006916000,2023/12/5,上市,光電業,ESVUFR,
6918,愛派司,TW0006918006,2025/6/10,上市,生技醫療業,ESVUFR,
6919,康霈*,TW0006919004,2024/10/2,上市,生技醫療業,ESVUFR,
6923,中台,TW0006923006,2024/9/25,上市,綠能環保,ESVUFR,
6928,攸泰科技,TW0006928005,2024/5/16,上市,電腦及週邊設備業,ESVUFR,
6931,青松健康,TW0006931009,2025/1/15,上市,生技醫療業,ESVUFR,
6933,AMAX-KY,KYG0249M1050,2023/11/8,上市,電腦及週邊設備業,ESVUFR,
6936,永鴻生技,TW0006936008,2025/4/28,上市,生技醫療業,ESVUFR,
6937,天虹,TW0006937006,2023/12/12,上市,半導體業,ESVUFR,
6944,兆聯實業,TW0006944002,2025/5/28,上市,綠能環保,ESVUFR,
6952,大武山,TW0006952005,2024/6/13,上市,其他業,ESVUFR,
6957,裕慶-KY,KYG4631S1003,2024/6/25,上市,其他業,ESVUFR,
6958,日盛台駿,TW0006958002,2024/8/20,上市,其他業,ESVUFR,
6962,奕力-KY,KYG4977T1004,2024/11/26,上市,半導體業,ESVUFR,
6965,中傑-KY,KYG2124U1031,2025/3/7,上市,運動休閒,ESVUFR,
6994,富威電力,TW0006994007,2025/1/15,上市,綠能環保,ESVUFR,
7705,三商餐飲,TW0007705006,2024/11/26,上市,觀光餐旅,ESVUFR,
7721,微程式,TW0007721003,2025/7/29,上市,數位雲端,ESVUFR,
7722,LINEPAY,TW0007722001,2024/12/5,上市,數位雲端,ESVUFR,
7732,金興精密,TW0007732000,2025/1/14,上市,汽車工業,ESVUFR,
7736,虎山,TW0007736001,2025/3/18,上市,汽車工業,ESVUFR,
7749,意騰-KY,KYG4R4EN1020,2025/6/13,上市,半導體業,ESVUFR,
7750,新代,TW0007750002,2025/9/17,上市,電機機械,ESVUFR,
7765,中華資安,TW0007765000,2025/9/8,上市,數位雲端,ESVUFR,
7780,大研生醫,TW0007780009,2025/9/9,上市,食品工業,ESVUFR,
7799,禾榮科,TW0007799009,2025/9/15,上市,生技醫療業,ESVUFR,
8011,台通,TW0008011008,2011/9/19,上市,通信網路業,ESVUFR,
8016,矽創,TW0008016007,2003/12/25,上市,半導體業,ESVUFR,
8021,尖點,TW0008021007,2008/1/21,上市,其他電子業,ESVUFR,
8028,昇陽半導體,TW0008028002,2018/7/10,上市,半導體業,ESVUFR,
8033,雷虎,TW0008033002,2007/6/21,上市,其他業,ESVUFR,
8039,台虹,TW0008039009,2009/12/17,上市,電子零組件業,ESVUFR,
8045,達運光電,TW0008045006,2024/12/11,上市,通信網路業,ESVUFR,
8046,南電,TW0008046004,2006/4/7,上市,電子零組件業,ESVUFR,
8070,長華*,TW0008070004,2007/12/31,上市,電子通路業,ESVUFR,
8072,陞泰,TW0008072000,2005/8/19,上市,電子通路業,ESVUFR,
8081,致新,TW0008081001,2008/12/30,上市,半導體業,ESVUFR,
8101,華冠,TW0008101007,2004/7/1,上市,通信網路業,ESVUFR,
8103,瀚荃,TW0008103003,2009/9/29,上市,電子零組件業,ESVUFR,
8104,錸寶,TW0008104001,2019/1/17,上市,光電業,ESVUFR,
8105,凌巨,TW0008105008,2006/12/27,上市,光電業,ESVUFR,
8110,華東,TW0008110008,2007/10/31,上市,半導體業,ESVUFR,
8112,至上,TW0008112004,2007/12/31,上市,電子通路業,ESVUFR,
8114,振樺電,TW0008114000,2012/11/26,上市,電腦及週邊設備業,ESVUFR,
8131,福懋科,TW0008131004,2007/11/29,上市,半導體業,ESVUFR,
8150,南茂,TW0008150004,2014/4/11,上市,半導體業,ESVUFR,
8163,達方,TW0008163007,2007/11/28,上市,電腦及週邊設備業,ESVUFR,
8201,無敵,TW0008201005,2007/10/29,上市,其他電子業,ESVUFR,
8210,勤誠,TW0008210006,2011/12/1,上市,電腦及週邊設備業,ESVUFR,
8213,志超,TW0008213000,2009/12/25,上市,電子零組件業,ESVUFR,
8215,明基材,TW0008215005,2010/11/12,上市,光電業,ESVUFR,
8222,寶一,TW0008222001,2015/1/27,上市,電機機械,ESVUFR,
8249,菱光,TW0008249004,2005/5/17,上市,電子零組件業,ESVUFR,
8261,富鼎,TW0008261009,2009/12/11,上市,半導體業,ESVUFR,
8271,宇瞻,TW0008271008,2010/12/29,上市,半導體業,ESVUFR,
8341,日友,TW0008341009,2015/3/23,上市,綠能環保,ESVUFR,
8367,建新國際,TW0008367004,2018/9/12,上市,航運業,ESVUFR,
8374,羅昇,TW0008374000,2008/12/25,上市,電機機械,ESVUFR,
8404,百和興業-KY,KYG684631016,2011/5/18,上市,其他業,ESVUFR,
8411,福貞-KY,KYG525911072,2011/11/1,上市,其他業,ESVUFR,
8422,可寧衛,TW0008422007,2011/10/5,上市,綠能環保,ESVUFR,
8429,金麗-KY,KYG513871015,2012/12/20,上市,貿易百貨業,ESVUFR,
8438,昶昕,TW0008438003,2022/3/11,上市,綠能環保,ESVUFR,
8442,威宏-KY,KYG981151015,2016/11/8,上市,其他業,ESVUFR,
8443,阿瘦,TW0008443003,2014/9/15,上市,貿易百貨業,ESVUFR,
8454,富邦媒,TW0008454000,2014/12/19,上市,數位雲端,ESVUFR,
8462,柏文,TW0008462003,2019/3/15,上市,運動休閒,ESVUFR,
8463,潤泰材,TW0008463001,2015/7/13,上市,其他業,ESVUFR,
8464,億豐,TW0008464009,2015/12/22,上市,居家生活,ESVUFR,
8466,美吉吉-KY,KYG332481087,2016/11/1,上市,其他業,ESVUFR,
8467,波力-KY,KYG144971044,2015/12/15,上市,運動休閒,ESVUFR,
8473,山林水,TW0008473000,2016/9/8,上市,綠能環保,ESVUFR,
8476,台境*,TW0008476003,2023/10/31,上市,綠能環保,ESVUFR,
8478,東哥遊艇,TW0008478009,2017/12/11,上市,運動休閒,ESVUFR,
8481,政伸,TW0008481003,2017/2/24,上市,其他業,ESVUFR,
8482,商億-KY,KYG806341015,2018/8/15,上市,居家生活,ESVUFR,
8488,吉源-KY,KYG5140K1085,2016/12/13,上市,其他業,ESVUFR,
8499,鼎炫-KY,KYG8923R1002,2017/11/24,上市,其他電子業,ESVUFR,
8926,台汽電,TW0008926007,2003/8/25,上市,油電燃氣業,ESVUFR,
8940,新天地,TW0008940008,2009/5/15,上市,觀光餐旅,ESVUFR,
8996,高力,TW0008996000,2014/2/14,上市,電機機械,ESVUFR,
9802,鈺齊-KY,KYG368891068,2012/10/18,上市,運動休閒,ESVUFR,
9902,台火,TW0009902007,1964/7/14,上市,其他業,ESVUFR,
9904,寶成,TW0009904003,1990/1/19,上市,運動休閒,ESVUFR,
9905,大華,TW0009905000,1990/8/8,上市,其他業,ESVUFR,
9906,欣巴巴,TW0009906008,1990/12/15,上市,建材營造業,ESVUFR,
9907,統一實,TW0009907006,1991/1/29,上市,其他業,ESVUFR,
9908,大台北,TW0009908004,1991/2/6,上市,油電燃氣業,ESVUFR,
9910,豐泰,TW0009910000,1992/2/18,上市,運動休閒,ESVUFR,
9911,櫻花,TW0009911008,1992/7/16,上市,居家生活,ESVUFR,
9912,偉聯,TW0009912006,1992/8/8,上市,電腦及週邊設備業,ESVUFR,
9914,美利達,TW0009914002,1992/9/30,上市,運動休閒,ESVUFR,
9917,中保科,TW0009917005,1993/12/8,上市,其他業,ESVUFR,
9918,欣天然,TW0009918003,1994/4/26,上市,油電燃氣業,ESVUFR,
9919,康那香,TW0009919001,1994/11/4,上市,其他業,ESVUFR,
9921,巨大,TW0009921007,1994/12/29,上市,運動休閒,ESVUFR,
9924,福興,TW0009924001,1995/3/15,上市,居家生活,ESVUFR,
9925,新保,TW0009925008,1995/12/9,上市,其他業,ESVUFR,
9926,新海,TW0009926006,1998/4/8,上市,油電燃氣業,ESVUFR,
9927,泰銘,TW0009927004,1999/3/12,上市,其他業,ESVUFR,
9928,中視,TW0009928002,1999/8/9,上市,其他業,ESVUFR,
9929,秋雨,TW0009929000,1999/6/28,上市,其他業,ESVUFR,
9930,中聯資源,TW0009930008,1999/11/22,上市,綠能環保,ESVUFR,
9931,欣高,TW0009931006,2000/3/21,上市,油電燃氣業,ESVUFR,
9933,中鼎,TW0009933002,1993/5/28,上市,其他業,ESVUFR,
9934,成霖,TW0009934000,2000/9/11,上市,居家生活,ESVUFR,
9935,慶豐富,TW0009935007,2000/9/11,上市,居家生活,ESVUFR,
9937,全國,TW0009937003,2000/9/11,上市,油電燃氣業,ESVUFR,
9938,百和,TW0009938001,2001/1/12,上市,其他業,ESVUFR,
9939,宏全,TW0009939009,2001/3/2,上市,其他業,ESVUFR,
9940,信義,TW0009940007,2001/9/17,上市,其他業,ESVUFR,
9941,裕融,TW0009941005,2001/9/17,上市,其他業,ESVUFR,
9942,茂順,TW0009942003,2002/1/28,上市,其他業,ESVUFR,
9943,好樂迪,TW0009943001,2002/8/26,上市,觀光餐旅,ESVUFR,
9944,新麗,TW0009944009,2002/8/26,上市,其他業,ESVUFR,
9945,潤泰新,TW0009945006,1992/4/30,上市,其他業,ESVUFR,
9946,三發地產,TW0009946004,2013/9/17,上市,建材營造業,ESVUFR,
9955,佳龍,TW0009955005,2008/1/21,上市,綠能環保,ESVUFR,
9958,世紀鋼,TW0009958009,2008/3/12,上市,鋼鐵工業,ESVUFR,
1312A,國喬特,TW0001312A01,1988/12/21,上市,塑膠工業,EPNRQR,
1522A,堤維西甲特,TW0001522A07,2021/8/10,上市,汽車工業,EPNRAR,
2002A,中鋼特,TW0002002A04,1974/12/26,上市,鋼鐵工業,EPRRQR,
2348A,海悅甲特,TW0002348A07,2021/9/27,上市,其他業,EPNNFB,
2836A,高雄銀甲特,TW0002836A06,2021/1/15,上市,金融保險業,EPNRAR,
2838A,聯邦銀甲特,TW0002838A04,2017/12/1,上市,金融保險業,EPNRAR,
2881A,富邦特,TW0002881A00,2016/5/31,上市,金融保險業,EPNRAR,
2881B,富邦金乙特,TW0002881B09,2018/4/23,上市,金融保險業,EPNRAR,
2881C,富邦金丙特,TW0002881C08,2021/10/29,上市,金融保險業,EPNRAR,
2882A,國泰特,TW0002882A09,2017/1/17,上市,金融保險業,EPNRAR,
2882B,國泰金乙特,TW0002882B08,2018/8/8,上市,金融保險業,EPNRAR,
2883B,凱基金乙特,TW0002883B07,2021/12/30,上市,金融保險業,EPRRAR,
2887E,台新新光戊特一,TW0002887E00,2017/2/10,上市,金融保險業,EPNRAR,
2887F,台新新光戊特二,TW0002887F09,2019/1/8,上市,金融保險業,EPNRAR,
2887G,台新新光庚特一,TW0002887G08,2025/7/24,上市,金融保險業,EPNRAR,
2887H,台新新光庚特二,TW0002887H07,2025/7/24,上市,金融保險業,EPNRAR,
2887I,台新新光辛特,TW0002887I06,2025/7/24,上市,金融保險業,EPNRCR,
2887Z1,台新新光己特,TW0002887Z13,2022/7/26,上市,金融保險業,EPNCAR,
2891B,中信金乙特,TW0002891B07,2018/1/26,上市,金融保險業,EPNRAR,
2891C,中信金丙特,TW0002891C06,2019/5/6,上市,金融保險業,EPNRAR,
2897B,王道銀乙特,TW0002897B01,2024/9/30,上市,金融保險業,EFNRAR,
5871A,中租-KY甲特,KYG202881176,2020/9/10,上市,其他業,EPNRAR,
6592A,和潤企業甲特,TW0006592A01,2022/9/26,上市,其他業,EPNTAR,
8112A,至上甲特,TW0008112A08,2022/3/7,上市,電子通路業,EPRNAR,
9941A,裕融甲特,TW0009941A03,2018/11/26,上市,其他業,EPNRFR,
2254,巨鎧精密-創,TW0002254000,2023/10/20,上市臺灣創新板,汽車工業,ESVUFR,
2258,鴻華先進-創,TW0002258001,2023/11/20,上市臺灣創新板,汽車工業,ESVUFR,
2432,倚天酷碁-創,TW0002432002,2023/5/31,上市臺灣創新板,電腦及週邊設備業,ESVUFR,
3150,鈺寶-創,TW0003150009,2024/6/27,上市臺灣創新板,半導體業,ESVUFR,
6423,億而得-創,TW0006423007,2024/5/15,上市臺灣創新板,半導體業,ESVUFR,
6534,正瀚-創,TW0006534001,2023/12/21,上市臺灣創新板,生技醫療業,ESVUFR,
6645,金萬林-創,TW0006645005,2023/12/21,上市臺灣創新板,生技醫療業,ESVUFR,
6771,平和環保-創,TW0006771009,2024/5/17,上市臺灣創新板,綠能環保,ESVUFR,
6794,向榮生技-創,TW0006794001,2024/5/21,上市臺灣創新板,生技醫療業,ESVUFR,
6854,錼創科技-KY創,KYG7148D1025,2022/8/18,上市臺灣創新板,半導體業,ESVUFR,
6924,榮惠-KY創,KYG2954S1030,2024/12/3,上市臺灣創新板,電子零組件業,ESVUFR,
6949,沛爾生醫-創,TW0006949001,2024/3/8,上市臺灣創新板,生技醫療業,ESVUFR,
6951,青新-創,TW0006951007,2024/6/18,上市臺灣創新板,綠能環保,ESVUFR,
6955,邦睿生技-創,TW0006955008,2024/12/6,上市臺灣創新板,生技醫療業,ESVUFR,
6969,成信實業*-創,TW0006969009,2024/9/9,上市臺灣創新板,綠能環保,ESVUFR,
6988,威力暘-創,TW0006988009,2024/10/23,上市臺灣創新板,汽車工業,ESVUFR,
7610,聯友金屬-創,TW0007610B14,2025/9/9,上市臺灣創新板,綠能環保,ESVUFR,
7631,聚賢研發-創,TW0007631B19,2025/3/13,上市臺灣創新板,其他電子業,ESVUFR,
7740,熙特爾-創,TW0007740003,2025/6/16,上市臺灣創新板,綠能環保,ESVUFR,
8162,微矽電子-創,TW0008162009,2024/3/7,上市臺灣創新板,半導體業,ESVUFR,
8487,愛爾達-創,TW0008487000,2024/3/26,上市臺灣創新板,數位雲端,ESVUFR,
1240,茂生農經,TW0001240000,2018/8/8,上櫃,農業科技業,ESVUFR,
1259,安心,TW0001259000,2011/12/15,上櫃,觀光餐旅,ESVUFR,
1264,德麥,TW0001264000,2015/4/9,上櫃,食品工業,ESVUFR,
1268,漢來美食,TW0001268001,2017/9/27,上櫃,觀光餐旅,ESVUFR,
1294,漢田生技,TW0001294007,2024/9/26,上櫃,食品工業,ESVUFR,
1295,生合,TW0001295004,2025/5/27,上櫃,食品工業,ESVUFR,
1336,台翰,TW0001336006,2007/11/2,上櫃,電子零組件業,ESVUFR,
1565,精華,TW0001565000,2004/3/30,上櫃,生技醫療業,ESVUFR,
1569,濱川,TW0001569002,2005/7/29,上櫃,電腦及週邊設備業,ESVUFR,
1570,力肯,TW0001570000,2005/6/30,上櫃,電機機械,ESVUFR,
1580,新麥,TW0001580009,2007/12/10,上櫃,電機機械,ESVUFR,
1584,精剛,TW0001584001,2007/11/28,上櫃,其他業,ESVUFR,
1586,和勤,TW0001586006,2012/1/9,上櫃,電機機械,ESVUFR,
1591,駿吉-KY,KYG4782L1023,2012/3/23,上櫃,電機機械,ESVUFR,
1593,祺驊,TW0001593002,2012/6/13,上櫃,運動休閒,ESVUFR,
1595,川寶,TW0001595007,2011/10/4,上櫃,電子零組件業,ESVUFR,
1599,宏佳騰,TW0001599009,2012/12/25,上櫃,電機機械,ESVUFR,
1742,台蠟,TW0001742005,2004/5/14,上櫃,化學工業,ESVUFR,
1777,生泰,TW0001777001,2005/10/19,上櫃,生技醫療業,ESVUFR,
1781,合世,TW0001781003,2004/12/24,上櫃,生技醫療業,ESVUFR,
1784,訊聯,TW0001784007,2007/7/26,上櫃,生技醫療業,ESVUFR,
1785,光洋科,TW0001785004,2005/1/31,上櫃,其他電子業,ESVUFR,
1788,杏昌,TW0001788008,2009/7/20,上櫃,生技醫療業,ESVUFR,
1796,金穎生技,TW0001796001,2018/1/22,上櫃,食品工業,ESVUFR,
1799,易威,TW0001799005,2008/11/10,上櫃,生技醫療業,ESVUFR,
1813,寶利徠,TW0001813004,2009/8/4,上櫃,生技醫療業,ESVUFR,
1815,富喬,TW0001815009,2006/1/23,上櫃,電子零組件業,ESVUFR,
2035,唐榮,TW0002035003,2006/7/7,上櫃,鋼鐵工業,ESVUFR,
2061,風青,TW0002061009,2010/12/9,上櫃,電器電纜,ESVUFR,
2063,世鎧,TW0002063005,2010/9/7,上櫃,鋼鐵工業,ESVUFR,
2064,晉椿,TW0002064003,2014/12/26,上櫃,鋼鐵工業,ESVUFR,
2065,世豐,TW0002065000,2017/4/21,上櫃,鋼鐵工業,ESVUFR,
2066,世德,TW0002066008,2013/9/24,上櫃,電機機械,ESVUFR,
2067,嘉鋼,TW0002067006,2014/5/26,上櫃,電機機械,ESVUFR,
2070,精湛,TW0002070000,2018/12/17,上櫃,電機機械,ESVUFR,
2073,雄順,TW0002073004,2023/6/21,上櫃,鋼鐵工業,ESVUFR,
2221,大甲,TW0002221009,2007/8/1,上櫃,其他業,ESVUFR,
2230,泰茂,TW0002230000,2013/4/18,上櫃,電機機械,ESVUFR,
2235,謚源,TW0002235009,2014/12/15,上櫃,電機機械,ESVUFR,
2596,綠意,TW0002596004,2009/6/1,上櫃,建材營造業,ESVUFR,
2640,大車隊,TW0002640000,2012/11/7,上櫃,數位雲端,ESVUFR,
2641,正德,TW0002641008,2014/10/9,上櫃,航運業,ESVUFR,
2643,捷迅,TW0002643004,2016/3/4,上櫃,航運業,ESVUFR,
2718,全心投控,TW0002718004,2011/3/29,上櫃,建材營造業,ESVUFR,
2719,燦星旅,TW0002719002,2012/2/24,上櫃,觀光餐旅,ESVUFR,
2724,藝舍-KY,KYG3704Y1017,2012/5/29,上櫃,其他業,ESVUFR,
2726,雅茗-KY,KYG988361021,2014/12/24,上櫃,觀光餐旅,ESVUFR,
2729,瓦城,TW0002729001,2012/9/17,上櫃,觀光餐旅,ESVUFR,
2732,六角,TW0002732005,2015/1/20,上櫃,觀光餐旅,ESVUFR,
2734,易飛網,TW0002734001,2013/12/26,上櫃,觀光餐旅,ESVUFR,
2736,富野,TW0002736006,2016/1/6,上櫃,觀光餐旅,ESVUFR,
2740,天蔥,TW0002740008,2015/12/24,上櫃,觀光餐旅,ESVUFR,
2743,山富,TW0002743002,2020/3/9,上櫃,觀光餐旅,ESVUFR,
