證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
"=""00715L""",期街口布蘭特正2 ,"22,999,500","212,000","22,787,500",0,0,0,0,0,0,"22,917,000",0,0,0,"23,167,000","250,000","22,917,000","45,704,500"
2303,聯電            ,"70,450,800","53,114,072","17,336,728",0,0,0,"1,069,000","334,000","735,000","1,790,963","5,792,000","5,401,128","390,872","2,257,091","857,000","1,400,091","19,862,691"
3481,群創            ,"39,482,119","27,904,260","11,577,859",0,0,0,"46,000","3,000,000","-2,954,000","1,425,887","776,000","537,113","238,887","1,483,000","296,000","1,187,000","10,049,746"
2892,第一金          ,"14,780,840","6,048,000","8,732,840",0,0,0,"1,207,000",0,"1,207,000","-56,348",0,"61,348","-61,348","5,000",0,"5,000","9,883,492"
1909,榮成            ,"10,255,000","2,119,000","8,136,000",0,0,0,"365,000",0,"365,000","727,597","593,564","572,033","21,531","773,066","67,000","706,066","9,228,597"
6251,定穎            ,"9,415,000","527,000","8,888,000",0,0,0,0,0,0,"-51,100","5,426","76,526","-71,100","20,000",0,"20,000","8,836,900"
2002,中鋼            ,"31,003,610","25,963,000","5,040,610",0,0,0,"816,000","65,000","751,000","2,199,450","3,464,542","1,969,092","1,495,450","1,436,000","732,000","704,000","7,991,060"
"=""00893""",國泰智能電動車  ,"4,291,000","10,400","4,280,600",0,0,0,0,0,0,"3,702,101",0,0,0,"3,753,101","51,000","3,702,101","7,982,701"
2884,玉山金          ,"23,898,930","16,372,000","7,526,930",0,0,0,"4,000",0,"4,000","-11,264","22,000","268,264","-246,264","236,000","1,000","235,000","7,519,666"
2330,台積電          ,"26,303,494","20,525,968","5,777,526",0,0,0,"1,712,000","5,000","1,707,000","-13,733","841,727","689,688","152,039","107,328","273,100","-165,772","7,470,793"
2882,國泰金          ,"17,285,540","10,368,000","6,917,540",0,0,0,"309,000",0,"309,000","-85,537","196,585","307,122","-110,537","118,000","93,000","25,000","7,141,003"
2891,中信金          ,"25,932,425","19,122,000","6,810,425",0,0,0,"817,000",0,"817,000","-987,489","3,000","853,489","-850,489","29,000","166,000","-137,000","6,639,936"
2880,華南金          ,"14,106,650","7,584,000","6,522,650",0,0,0,"3,000",0,"3,000","-94,245",755,"94,000","-93,245",0,"1,000","-1,000","6,431,405"
2369,菱生            ,"8,841,000","2,825,000","6,016,000",0,0,0,0,0,0,"411,360","11,322","13,324","-2,002","477,362","64,000","413,362","6,427,360"
