證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2303,聯電            ,"61,390,980","32,863,400","28,527,580",0,0,0,"4,797,000","1,373,000","3,424,000","6,740,733","5,756,000","1,567,000","4,189,000","3,080,733","529,000","2,551,733","38,692,313"
2888,新光金          ,"59,774,886","17,707,058","42,067,828",0,0,0,"11,000",0,"11,000","-5,636,643","187,564","6,637,000","-6,449,436","4,757,793","3,945,000","812,793","36,442,185"
2002,中鋼            ,"37,008,980","17,071,340","19,937,640",0,0,0,"414,000","100,000","314,000","5,468,400","2,923,400","417,000","2,506,400","3,374,000","412,000","2,962,000","25,720,040"
"=""00715L""",期街口布蘭特正2 ,"7,069,499","1,450,940","5,618,559",0,0,0,0,0,0,"18,750,000",0,0,0,"21,401,000","2,651,000","18,750,000","24,368,559"
2330,台積電          ,"31,560,310","12,555,488","19,004,822",0,0,0,"1,706,000","95,000","1,611,000","774,574","935,461","206,000","729,461","118,000","72,887","45,113","21,390,396"
2882,國泰金          ,"28,308,333","9,212,250","19,096,083",0,0,0,"1,647,000",0,"1,647,000","615,522","338,514","733,992","-395,478","1,239,000","228,000","1,011,000","21,358,605"
"=""0050""",元大台灣50      ,"16,488,187","288,231","16,199,956",0,0,0,"30,000",0,"30,000","2,541,959","676,940","5,000","671,940","2,180,019","310,000","1,870,019","18,771,915"
"=""00893""",國泰智能電動車  ,"11,988,000",0,"11,988,000",0,0,0,0,0,0,"5,035,999","200,000",0,"200,000","5,020,999","185,000","4,835,999","17,023,999"
2891,中信金          ,"21,639,000","5,819,500","15,819,500",0,0,0,"199,000",0,"199,000","-2,980,000","107,000","2,748,000","-2,641,000","79,000","418,000","-339,000","13,038,500"
2884,玉山金          ,"21,300,000","13,897,140","7,402,860",0,0,0,"37,000",0,"37,000","4,440,065","1,762,000","40,000","1,722,000","2,825,076","107,011","2,718,065","11,879,925"
"=""00892""",富邦台灣半導體  ,"2,547,000","419,000","2,128,000",0,0,0,0,0,0,"8,135,322",0,0,0,"10,332,322","2,197,000","8,135,322","10,263,322"
2344,華邦電          ,"14,034,365","4,370,000","9,664,365",0,0,0,"1,000","56,000","-55,000","-29,053","472,947","550,000","-77,053","220,000","172,000","48,000","9,580,312"
"=""00895""",富邦未來車      ,"5,373,000",0,"5,373,000",0,0,0,"1,000,000",0,"1,000,000","2,613,173",0,0,0,"2,889,000","275,827","2,613,173","8,986,173"
