排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"262,766,227","71,212",29.4,29.95,29.3,29.75,+,0.85,29.75,29.8
2,1605,華新,"227,106,124","88,390",45.35,46.05,43.1,44.75,-,0.55,44.7,44.75
3,2888,新光金,"143,681,844","26,818",10.1,10.1,10.0,10.05,-,0.1,10.05,10.1
4,6443,元晶,"123,748,786","59,352",48.85,50.4,47.3,48.05,-,0.55,48.05,48.1
5,2618,長榮航,"109,438,231","35,552",35.15,35.7,34.9,35.65,+,0.85,35.6,35.65
6,"=""00637L""",元大滬深300正2,"94,716,882","13,469",16.37,16.47,15.94,16.13,-,0.33,16.13,16.14
7,"=""00632R""",元大台灣50反1,"78,922,993","4,642",5.33,5.36,5.31,5.34,-,0.02,5.34,5.35
8,2603,長榮,"75,810,527","36,631",145.0,147.5,145.0,145.5,+,2.0,145.5,146.0
9,2605,新興,"66,118,987","30,238",29.1,32.1,29.05,31.95,+,2.75,31.9,31.95
10,2409,友達,"58,986,696","18,314",18.6,18.65,18.35,18.55,-,0.3,18.55,18.6
11,2303,聯電,"58,300,497","26,330",47.9,48.4,47.65,48.05,+,0.4,48.05,48.1
12,1314,中石化,"57,653,060","13,903",12.2,12.75,12.2,12.4,+,0.3,12.4,12.45
13,1219,福壽,"55,719,168","24,890",28.5,28.9,27.25,27.65,-,0.55,27.6,27.65
14,4960,誠美材,"54,188,164","10,637",13.0,13.1,11.7,11.95,-,0.95,11.95,12.0
15,1708,東鹼,"53,886,662","27,396",69.0,69.5,66.2,67.1,-,1.9,67.1,67.2
16,5608,四維航,"50,141,856","23,831",49.05,50.3,48.6,49.0,+,0.75,49.0,49.1
17,3481,群創,"50,114,466","10,279",15.45,15.6,15.4,15.45,-,0.1,15.45,15.5
18,2002,中鋼,"49,910,717","26,260",38.35,38.45,37.8,37.8,-,0.5,37.8,37.85
19,2609,陽明,"48,218,226","25,474",125.0,127.0,124.5,125.0,+,1.5,125.0,125.5
20,4106,雃博,"47,954,948","23,136",43.8,45.15,41.8,41.95,+,0.15,41.9,41.95
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
