排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"338,006,008","14,472",6.2,6.23,6.15,6.19,-,0.1,6.19,6.2
2,"=""00637L""",元大滬深300正2,"118,947,210","13,407",16.28,16.98,16.27,16.86,+,1.02,16.85,16.86
3,"=""0056""",元大高股息,"108,705,441","43,488",26.57,26.72,26.48,26.62,+,0.35,26.62,26.63
4,2303,聯電,"95,299,435","36,952",38.8,39.0,38.25,38.3,+,0.6,38.3,38.35
5,1605,華新,"78,838,335","34,885",40.5,41.5,39.2,39.55,-,0.2,39.5,39.55
6,"=""00673R""",期元大S&P原油反1,"68,926,096","4,740",8.55,8.56,8.5,8.54,-,0.24,8.53,8.54
7,2609,陽明,"61,979,095","29,375",64.3,66.2,64.1,64.7,+,0.9,64.7,64.8
8,2388,威盛,"56,908,428","30,926",78.8,84.6,76.9,78.7,+,1.1,78.7,78.8
9,2603,長榮,"55,645,069","29,515",152.0,158.5,151.5,155.5,+,5.0,155.5,156.0
10,2317,鴻海,"52,597,518","24,801",105.5,107.5,105.0,107.0,+,4.5,107.0,107.5
11,2891,中信金,"50,759,340","12,380",20.4,20.8,20.35,20.5,+,0.35,20.5,20.55
12,2330,台積電,"48,321,335","51,865",444.5,451.0,442.0,445.0,+,16.0,444.5,445.0
13,2498,宏達電,"48,265,124","22,987",56.8,58.4,54.8,55.0,-,0.9,55.0,55.1
14,"=""074025""",欣興元富4C購01,"47,674,000",376,0.24,0.28,0.24,0.26,+,0.05,0.25,0.26
15,2618,長榮航,"46,106,206","16,553",28.3,28.4,27.8,27.85,-,0.05,27.8,27.85
16,2610,華航,"45,531,816","13,200",20.1,20.3,19.8,19.85,+,0.1,19.85,19.9
17,"=""00878""",國泰永續高股息,"43,943,534","20,303",16.19,16.26,16.15,16.21,+,0.13,16.21,16.22
18,3046,建��,"39,770,109","21,769",59.0,64.1,58.4,59.5,+,1.2,59.4,59.5
19,"=""00715L""",期街口布蘭特正2,"38,631,165","4,256",17.76,17.81,17.62,17.74,+,0.8,17.73,17.74
20,6133,金橋,"38,217,557","17,690",24.25,25.5,23.6,23.7,+,0.45,23.7,23.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
