排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"232,296,933","91,344",58.3,58.9,56.4,56.4,-,2.1,56.4,56.5
2,1711,永光,"206,396,169","77,063",25.65,27.9,25.55,26.75,+,0.9,26.75,26.8
3,2603,長榮,"198,004,233","91,775",94.0,96.4,92.4,92.9,+,2.4,92.9,93.0
4,2609,陽明,"140,265,898","66,707",90.8,93.5,88.4,88.5,+,1.1,88.5,88.6
5,2371,大同,"124,395,044","34,767",34.05,35.0,33.75,34.6,+,0.95,34.55,34.6
6,"=""00632R""",元大台灣50反1,"115,665,263","4,403",5.7,5.78,5.69,5.77,+,0.03,5.76,5.77
7,3481,群創,"96,003,394","23,344",16.0,16.1,15.5,15.5,-,0.4,15.5,15.55
8,2002,中鋼,"88,597,353","37,902",33.45,33.7,32.25,32.4,-,1.0,32.4,32.45
9,3035,智原,"86,823,436","46,739",135.5,139.0,130.0,131.5,-,1.5,131.5,132.0
10,2615,萬海,"69,630,727","34,711",160.0,163.0,155.0,155.0,+,1.5,155.0,155.5
11,2606,裕民,"65,815,314","32,649",66.8,68.7,61.9,61.9,-,3.8,61.9,62.0
12,2610,華航,"61,601,221","15,947",17.0,17.4,16.8,16.8,+,0.05,16.8,16.85
13,2409,友達,"58,911,902","17,257",17.15,17.2,16.8,16.8,-,0.25,16.8,16.85
14,1727,中華化,"56,214,172","22,347",37.5,39.9,37.5,39.9,+,3.6,39.9,0.0
15,2344,華邦電,"45,573,066","15,384",25.1,25.25,23.75,24.0,-,1.05,24.0,24.05
16,"=""0056""",元大高股息,"44,907,866","23,399",32.42,32.47,32.06,32.17,-,0.07,32.17,32.18
17,6443,元晶,"38,290,253","17,675",31.5,32.45,30.7,31.3,+,0.7,31.3,31.35
18,2376,技嘉,"37,624,227","20,984",106.0,107.5,103.5,107.0,+,2.0,106.5,107.0
19,"=""00715L""",期街口布蘭特正2,"36,858,367","3,698",11.56,11.67,11.4,11.58,-,0.16,11.58,11.59
20,2618,長榮航,"36,465,654","9,777",18.45,18.85,18.4,18.7,+,0.4,18.65,18.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
