排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"416,835,672","16,098",5.31,5.41,5.31,5.39,+,0.16,5.39,5.4
2,2603,長榮,"337,599,130","154,859",160.5,162.0,151.0,151.0,-,8.0,151.0,151.5
3,2618,長榮航,"302,032,305","96,261",31.5,31.65,29.2,29.8,-,2.25,29.8,29.85
4,2610,華航,"228,327,970","78,061",28.0,28.1,26.2,26.5,-,1.85,26.5,26.55
5,2883,凱基金,"221,879,521","70,999",17.3,17.4,16.9,17.05,-,0.85,17.05,17.1
6,2609,陽明,"221,174,470","107,731",133.5,135.5,125.0,125.5,-,7.5,125.5,126.0
7,2888,新光金,"209,962,189","41,754",10.2,10.25,9.98,10.0,-,0.55,10.0,10.05
8,2002,中鋼,"169,196,742","64,879",38.45,39.2,37.55,39.0,+,0.6,38.95,39.0
9,"=""00878""",國泰永續高股息,"122,585,168","66,906",19.0,19.02,18.76,18.8,-,0.39,18.8,18.81
10,2303,聯電,"107,606,101","61,258",52.8,52.8,51.3,51.6,-,1.8,51.6,51.7
11,"=""00673R""",期元大S&P原油反1,"106,579,495","12,239",7.58,7.69,7.32,7.37,-,1.26,7.37,7.38
12,2891,中信金,"103,281,342","34,131",26.9,26.9,25.9,26.25,-,1.1,26.25,26.3
13,2330,台積電,"97,167,600","297,917",580.0,581.0,575.0,576.0,-,19.0,576.0,577.0
14,2014,中鴻,"94,831,767","43,075",42.8,44.8,41.9,43.9,+,1.9,43.85,43.9
15,3481,群創,"93,446,400","23,143",16.9,16.95,16.55,16.65,-,0.25,16.65,16.7
16,2607,榮運,"90,359,763","36,782",37.4,39.4,37.1,39.0,+,1.65,39.0,39.05
17,2409,友達,"86,769,365","23,608",21.1,21.15,20.65,20.7,-,0.5,20.65,20.7
18,2834,臺企銀,"85,737,258","21,238",11.1,11.15,10.85,10.95,-,0.3,10.9,10.95
19,"=""00715L""",期街口布蘭特正2,"84,335,480","14,848",27.0,28.61,26.56,28.3,+,6.66,28.3,28.31
20,"=""00881""",國泰台灣科技龍頭,"80,493,506","42,302",17.0,17.01,16.75,16.75,-,0.47,16.75,16.77
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
