排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"581,272,874","73,206",11.45,12.1,11.35,11.95,+,0.6,11.9,11.95
2,2883,凱基金,"164,246,167","36,032",18.35,18.7,18.25,18.65,+,0.2,18.65,18.7
3,2610,華航,"125,098,233","34,870",25.1,25.6,24.85,25.1,-,0.15,25.1,25.15
4,2891,中信金,"122,858,679","30,648",27.65,28.5,27.55,28.45,+,1.05,28.4,28.45
5,2887,台新新光金,"119,064,476","34,997",19.55,20.55,19.55,20.5,+,1.0,20.45,20.5
6,2303,聯電,"115,987,854","47,782",62.1,63.6,62.1,63.3,+,1.4,63.2,63.3
7,2882,國泰金,"101,478,268","41,542",64.7,67.8,64.5,67.4,+,2.7,67.3,67.4
8,"=""00632R""",元大台灣50反1,"96,719,882","4,465",5.07,5.08,5.04,5.05,-,0.03,5.05,5.06
9,2603,長榮,"95,042,077","46,325",128.5,130.5,126.0,126.0,-,2.5,126.0,126.5
10,2834,臺企銀,"86,613,457","16,844",10.55,10.85,10.5,10.85,+,0.3,10.8,10.85
11,2614,東森,"79,873,584","34,290",41.75,42.15,40.8,41.7,-,0.05,41.65,41.7
12,2897,王道銀行,"74,479,550","14,720",8.33,9.14,8.33,9.14,+,0.83,9.13,9.14
13,2618,長榮航,"70,068,480","22,031",25.2,25.6,24.8,25.1,-,0.2,25.05,25.1
14,2002,中鋼,"61,109,168","18,503",34.9,35.6,34.9,35.5,+,0.65,35.45,35.5
15,2409,友達,"60,981,880","16,712",22.65,22.7,22.3,22.4,-,0.25,22.4,22.45
16,3481,群創,"60,781,985","16,847",18.9,18.95,18.65,18.7,-,0.2,18.7,18.75
17,2305,全友,"60,536,240","6,478",10.95,11.85,10.85,11.2,+,0.25,11.2,11.25
18,2881,富邦金,"54,512,508","36,302",79.7,81.8,79.6,81.6,+,1.6,81.5,81.6
19,8150,南茂,"54,103,945","31,550",50.9,52.7,50.7,51.3,+,1.6,51.3,51.4
20,3714,富采,"49,536,205","38,738",93.0,94.3,88.3,88.6,-,4.1,88.6,88.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
