排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1303,南亞,"256,889,168","100,188",36.4,39.3,36.05,38.7,+,2.85,38.7,38.75
2,8033,雷虎,"117,453,419","69,345",89.2,95.3,88.9,95.3,+,8.6,95.3,0.0
3,1802,台玻,"114,177,155","35,522",22.0,22.6,21.4,21.75,+,0.2,21.75,21.8
4,2027,大成鋼,"88,012,954","42,125",39.85,40.5,38.85,40.45,+,0.85,40.4,40.45
5,2408,南亞科,"86,797,131","42,363",42.3,45.8,42.1,44.9,+,2.7,44.9,44.95
6,2887,台新新光金,"86,679,587","15,575",16.25,16.4,16.2,16.4,+,0.2,16.35,16.4
7,2887I,台新新光辛特,"84,974,695","7,191",8.88,8.9,8.87,8.87,-,0.01,8.87,8.88
8,"=""0050""",元大台灣50,"84,052,507","31,386",50.8,51.1,50.65,51.0,+,0.55,50.95,51.0
9,3706,神達,"77,021,883","46,694",76.2,78.3,74.8,77.3,+,2.0,77.3,77.4
10,1326,台化,"74,166,989","26,710",26.95,29.6,26.85,29.5,+,2.55,29.45,29.5
11,"=""00680L""",元大美債20正2,"64,745,605","3,084",7.05,7.08,7.04,7.07,+,0.18,7.07,7.08
12,1301,台塑,"64,585,068","27,123",39.05,42.65,39.05,42.65,+,3.85,42.65,0.0
13,"=""00715L""",期街口布蘭特正2,"63,779,571","6,667",12.52,12.64,12.51,12.58,+,0.86,12.58,12.59
14,1605,華新,"62,737,625","23,183",20.9,22.9,20.65,22.9,+,2.05,22.9,0.0
15,"=""00673R""",期元大S&P原油反1,"58,577,192","3,414",6.21,6.22,6.19,6.21,-,0.24,6.2,6.21
16,3037,欣興,"58,375,228","47,943",142.0,142.5,136.5,142.0,+,2.0,141.5,142.0
17,3715,定穎投控,"54,814,313","38,070",76.6,79.0,75.6,79.0,+,3.2,78.9,79.0
18,"=""00919""",群益台灣精選高息,"51,525,091","25,234",21.51,21.53,21.44,21.48,-,0.01,21.47,21.48
19,4916,事欣科,"50,077,107","30,658",51.0,53.0,50.5,52.4,+,2.6,52.3,52.4
20,2303,聯電,"46,318,240","19,249",42.8,42.9,42.1,42.55,-,0.25,42.5,42.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
