Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
2002  ,中鋼            ,"13,526,191","543,000","12,983,191","4,237,000","1,056,000","3,181,000","17,763,191","1,599,000","16,164,191"
3481  ,群創            ,"13,647,275","9,591,550","4,055,725","8,364,000","2,592,000","5,772,000","22,011,275","12,183,550","9,827,725"
1314  ,中石化          ,"3,266,000","818,858","2,447,142","8,788,500","1,769,000","7,019,500","12,054,500","2,587,858","9,466,642"
"=""081661""",材料國票4C購04  ,0,0,0,"12,811,000","3,810,000","9,001,000","12,811,000","3,810,000","9,001,000"
"=""071800""",華城國票49購03  ,0,0,0,"5,673,000","204,000","5,469,000","5,673,000","204,000","5,469,000"
"=""00715L""",期街口布蘭特正2 ,0,0,0,"6,292,000","878,000","5,414,000","6,292,000","878,000","5,414,000"
2027  ,大成鋼          ,"3,576,519","902,744","2,673,775","3,216,000","553,000","2,663,000","6,792,519","1,455,744","5,336,775"
2303  ,聯電            ,"4,796,274","1,912,000","2,884,274","2,244,976","436,030","1,808,946","7,041,250","2,348,030","4,693,220"
2023  ,燁輝            ,"89,000","45,000","44,000","4,813,000","330,000","4,483,000","4,902,000","375,000","4,527,000"
2888  ,新光金          ,"65,045","75,000","-9,955","5,301,063","795,000","4,506,063","5,366,108","870,000","4,496,108"
2618  ,長榮航          ,"879,000","754,000","125,000","3,698,605","196,000","3,502,605","4,577,605","950,000","3,627,605"
2603  ,長榮            ,"1,144,127","2,293,419","-1,149,292","6,891,306","2,273,000","4,618,306","8,035,433","4,566,419","3,469,014"
"=""088748""",臺股指元大54購12,0,0,0,"3,502,000","111,000","3,391,000","3,502,000","111,000","3,391,000"
"=""00642U""",期元大S&P石油   ,0,0,0,"3,994,000","813,000","3,181,000","3,994,000","813,000","3,181,000"
"=""076137""",宏致國票4B購01  ,0,0,0,"3,146,000",0,"3,146,000","3,146,000",0,"3,146,000"
2883  ,凱基金          ,"1,423,348","22,000","1,401,348","1,692,000","3,000","1,689,000","3,115,348","25,000","3,090,348"
1909  ,榮成            ,"1,217,000","234,000","983,000","2,322,525","253,809","2,068,716","3,539,525","487,809","3,051,716"
"=""087485""",上銀統一57購02  ,0,0,0,"3,044,000","71,000","2,973,000","3,044,000","71,000","2,973,000"
2409  ,友達            ,"7,882,965","8,479,595","-596,630","4,800,002","1,253,786","3,546,216","12,682,967","9,733,381","2,949,586"
"=""06720P""",陽明群益47售05  ,0,0,0,"3,200,000","268,000","2,932,000","3,200,000","268,000","2,932,000"
"=""082167""",雲豹元大4B購04  ,0,0,0,"2,988,000","90,000","2,898,000","2,988,000","90,000","2,898,000"
1609  ,大亞            ,0,"189,000","-189,000","3,449,000","362,000","3,087,000","3,449,000","551,000","2,898,000"
"=""088171""",世芯元大54購08  ,0,0,0,"3,001,000","183,000","2,818,000","3,001,000","183,000","2,818,000"
1313  ,聯成            ,"2,000","207,000","-205,000","2,854,000","21,000","2,833,000","2,856,000","228,000","2,628,000"
"=""083779""",緯創元大4C購08  ,0,0,0,"2,968,000","413,000","2,555,000","2,968,000","413,000","2,555,000"
1605  ,華新            ,"686,145","624,000","62,145","2,524,000","45,000","2,479,000","3,210,145","669,000","2,541,145"
"=""082719""",達興元大4C購02  ,0,0,0,"2,494,000","10,000","2,484,000","2,494,000","10,000","2,484,000"
"=""076794""",緯創台新49購01  ,0,0,0,"3,121,000","732,000","2,389,000","3,121,000","732,000","2,389,000"
"=""074237""",達興凱基49購03  ,0,0,0,"2,380,000",0,"2,380,000","2,380,000",0,"2,380,000"
"=""076419""",華邦電凱基49購10,0,0,0,"2,291,000","33,000","2,258,000","2,291,000","33,000","2,258,000"
"=""083330""",鴻準統一56購01  ,0,0,0,"2,782,000","558,000","2,224,000","2,782,000","558,000","2,224,000"
"=""087692""",愛普統一63購01  ,0,0,0,"2,448,000","268,000","2,180,000","2,448,000","268,000","2,180,000"
1718  ,中纖            ,"392,000","24,000","368,000","1,895,000","167,000","1,728,000","2,287,000","191,000","2,096,000"
"=""06765P""",臺股指元大4A售12,0,0,0,"2,240,000","194,000","2,046,000","2,240,000","194,000","2,046,000"
"=""079938""",鴻海永豐4B購06  ,0,0,0,"3,006,000","986,000","2,020,000","3,006,000","986,000","2,020,000"
"=""087881""",王品凱基51購01  ,0,0,0,"2,154,000","158,000","1,996,000","2,154,000","158,000","1,996,000"
2881  ,富邦金          ,"262,000","216,000","46,000","2,008,000","108,000","1,900,000","2,270,000","324,000","1,946,000"
"=""089739""",連加國泰53購01  ,0,0,0,"2,445,000","512,000","1,933,000","2,445,000","512,000","1,933,000"
"=""085745""",世芯元大54購05  ,0,0,0,"1,839,000","29,000","1,810,000","1,839,000","29,000","1,810,000"
2498  ,宏達電          ,"16,000","7,000","9,000","1,864,000","69,000","1,795,000","1,880,000","76,000","1,804,000"
"=""078699""",玉晶光富邦51購01,0,0,0,"1,835,000","86,000","1,749,000","1,835,000","86,000","1,749,000"
"=""085843""",神基國票54購01  ,0,0,0,"1,867,000","136,000","1,731,000","1,867,000","136,000","1,731,000"
"=""078901""",T50反1凱基54購01,0,0,0,"1,819,000","93,000","1,726,000","1,819,000","93,000","1,726,000"
"=""05811P""",鴻海凱基47售11  ,0,0,0,"1,695,000","27,000","1,668,000","1,695,000","27,000","1,668,000"
"=""086709""",和椿國票53購01  ,0,0,0,"1,670,000","15,000","1,655,000","1,670,000","15,000","1,655,000"
"=""081187""",華泰永豐4C購01  ,0,0,0,"2,609,000","990,000","1,619,000","2,609,000","990,000","1,619,000"
"=""085934""",萬海元大4C購21  ,0,0,0,"1,703,000","108,000","1,595,000","1,703,000","108,000","1,595,000"
2006  ,東和鋼鐵        ,"56,000","232,000","-176,000","2,289,000","523,000","1,766,000","2,345,000","755,000","1,590,000"
"=""089663""",長榮中信54購02  ,0,0,0,"2,155,000","584,000","1,571,000","2,155,000","584,000","1,571,000"
"=""05495P""",元金2X永豐49售01,0,0,0,"1,769,000","200,000","1,569,000","1,769,000","200,000","1,569,000"
"=""079056""",T50正2元大4A購14,0,0,0,"1,760,000","220,000","1,540,000","1,760,000","220,000","1,540,000"
"=""082229""",貿聯元富55購01  ,0,0,0,"2,325,000","851,000","1,474,000","2,325,000","851,000","1,474,000"
"=""082619""",鴻海統一5C購02  ,0,0,0,"1,804,000","357,000","1,447,000","1,804,000","357,000","1,447,000"
"=""081222""",來億凱基4B購01  ,0,0,0,"1,957,000","538,000","1,419,000","1,957,000","538,000","1,419,000"
2332  ,友訊            ,"725,000","253,000","472,000","1,133,440","208,316","925,124","1,858,440","461,316","1,397,124"
"=""079089""",華泰統一43購02  ,0,0,0,"1,399,000","20,000","1,379,000","1,399,000","20,000","1,379,000"
"=""085079""",昇陽半元大51購01,0,0,0,"3,199,000","1,834,000","1,365,000","3,199,000","1,834,000","1,365,000"
"=""082949""",達興群益4C購02  ,0,0,0,"1,922,000","575,000","1,347,000","1,922,000","575,000","1,347,000"
"=""080420""",高股息中信4B購01,0,0,0,"1,616,000","275,000","1,341,000","1,616,000","275,000","1,341,000"
"=""076568""",達麗國票53購01  ,0,0,0,"1,471,000","134,000","1,337,000","1,471,000","134,000","1,337,000"
"=""086310""",德律元大51購04  ,0,0,0,"1,335,000","5,000","1,330,000","1,335,000","5,000","1,330,000"
"=""088754""",台積電統一59購01,0,0,0,"1,389,000","81,000","1,308,000","1,389,000","81,000","1,308,000"
"=""071444""",台玻統一52購01  ,0,0,0,"1,365,000","70,000","1,295,000","1,365,000","70,000","1,295,000"
"=""083859""",光寶科凱基4C購02,0,0,0,"1,851,000","560,000","1,291,000","1,851,000","560,000","1,291,000"
2515  ,中工            ,"96,000","8,000","88,000","1,235,054","38,648","1,196,406","1,331,054","46,648","1,284,406"
"=""070690""",皇昌統一52購04  ,0,0,0,"1,312,000","30,000","1,282,000","1,312,000","30,000","1,282,000"
"=""083513""",泓德統一56購01  ,0,0,0,"1,404,000","130,000","1,274,000","1,404,000","130,000","1,274,000"
"=""081399""",宇隆凱基4C購01  ,0,0,0,"1,282,000","30,000","1,252,000","1,282,000","30,000","1,252,000"
"=""089892""",T50反1國泰53購02,0,0,0,"1,380,000","135,000","1,245,000","1,380,000","135,000","1,245,000"
"=""079933""",牧德台新4B購01  ,0,0,0,"1,388,000","144,000","1,244,000","1,388,000","144,000","1,244,000"
"=""085377""",台光電元大53購03,0,0,0,"1,281,000","55,000","1,226,000","1,281,000","55,000","1,226,000"
"=""088528""",洋基元大51購04  ,0,0,0,"1,594,000","392,000","1,202,000","1,594,000","392,000","1,202,000"
"=""084999""",勤誠國票4C購03  ,0,0,0,"1,200,000",0,"1,200,000","1,200,000",0,"1,200,000"
2103  ,台橡            ,"951,000","120,000","831,000","378,283","16,000","362,283","1,329,283","136,000","1,193,283"
"=""05196P""",臺股指元大45售32,0,0,0,"1,185,000",0,"1,185,000","1,185,000",0,"1,185,000"
"=""070134""",保瑞元大48購02  ,0,0,0,"1,484,000","305,000","1,179,000","1,484,000","305,000","1,179,000"
"=""083615""",大聯大統一45購01,0,0,0,"1,175,000","4,000","1,171,000","1,175,000","4,000","1,171,000"
"=""089158""",宏全元富51購01  ,0,0,0,"1,143,000","1,000","1,142,000","1,143,000","1,000","1,142,000"
"=""078077""",台積電元大4A購29,0,0,0,"1,277,000","138,000","1,139,000","1,277,000","138,000","1,139,000"
"=""077829""",星宇元富4A購01  ,0,0,0,"1,122,000","7,000","1,115,000","1,122,000","7,000","1,115,000"
8112  ,至上            ,"1,106,000","3,389","1,102,611","3,000",0,"3,000","1,109,000","3,389","1,105,611"
"=""085547""",致茂元大4C購01  ,0,0,0,"1,190,000","92,000","1,098,000","1,190,000","92,000","1,098,000"
"=""076560""",強茂國票4A購01  ,0,0,0,"1,261,000","165,000","1,096,000","1,261,000","165,000","1,096,000"
"=""079645""",台塑凱基53購01  ,0,0,0,"1,103,000","13,000","1,090,000","1,103,000","13,000","1,090,000"
2352  ,佳世達          ,"117,883","471,000","-353,117","1,616,908","174,567","1,442,341","1,734,791","645,567","1,089,224"
"=""085445""",世紀鋼永豐52購05,0,0,0,"1,075,000","10,000","1,065,000","1,075,000","10,000","1,065,000"
"=""083774""",聯發科元大54購03,0,0,0,"1,154,000","93,000","1,061,000","1,154,000","93,000","1,061,000"
"=""084591""",T50反1元富56購02,0,0,0,"1,127,000","81,000","1,046,000","1,127,000","81,000","1,046,000"
"=""084452""",金寶元大4C購02  ,0,0,0,"1,588,000","543,000","1,045,000","1,588,000","543,000","1,045,000"
"=""088980""",川湖中信51購01  ,0,0,0,"1,112,000","70,000","1,042,000","1,112,000","70,000","1,042,000"
"=""080843""",技嘉統一55購01  ,0,0,0,"2,090,000","1,053,000","1,037,000","2,090,000","1,053,000","1,037,000"
2882  ,國泰金          ,"50,813","207,000","-156,187","1,257,000","76,000","1,181,000","1,307,813","283,000","1,024,813"
"=""079849""",景碩富邦51購01  ,0,0,0,"1,035,000","13,000","1,022,000","1,035,000","13,000","1,022,000"
2323  ,中環            ,"680,135","24,000","656,135","362,000",0,"362,000","1,042,135","24,000","1,018,135"
"=""089819""",神達元大51購19  ,0,0,0,"1,147,000","130,000","1,017,000","1,147,000","130,000","1,017,000"
"=""06312P""",T50正2永豐46售06,0,0,0,"1,011,000",0,"1,011,000","1,011,000",0,"1,011,000"
4960  ,誠美材          ,"1,000,000","1,000","999,000",0,0,0,"1,000,000","1,000","999,000"
"=""078587""",世芯元大4A購16  ,0,0,0,"1,215,000","229,000","986,000","1,215,000","229,000","986,000"
"=""089951""",FB越南元大54購02,0,0,0,"982,000",0,"982,000","982,000",0,"982,000"
"=""076159""",中502X凱基53購03,0,0,0,"980,000",0,"980,000","980,000",0,"980,000"
"=""085269""",智邦國泰51購02  ,0,0,0,"1,015,000","42,000","973,000","1,015,000","42,000","973,000"
2201  ,裕隆            ,"541,833","642,102","-100,269","1,521,999","456,000","1,065,999","2,063,832","1,098,102","965,730"
2317  ,鴻海            ,"610,000","241,378","368,622","2,243,000","1,656,000","587,000","2,853,000","1,897,378","955,622"
