Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00922 """,國泰台灣領袖50  ,0,0,0,"11,962,000","2,562,099","9,399,901","11,962,000","2,562,099","9,399,901"
"=""00632R""",元大台灣50反1   ,"4,449,000","900,000","3,549,000","53,577,000","47,906,000","5,671,000","58,026,000","48,806,000","9,220,000"
"=""0056  """,元大高股息      ,"42,304","12,222","30,082","6,597,321","213,325","6,383,996","6,639,625","225,547","6,414,078"
"=""034611""",緯穎元大54購19  ,0,0,0,"3,993,000",0,"3,993,000","3,993,000",0,"3,993,000"
"=""00891 """,中信關鍵半導體  ,0,0,0,"6,004,000","2,319,040","3,684,960","6,004,000","2,319,040","3,684,960"
"=""03286U""",國泰金元大54售01,0,0,0,"3,494,000","2,000","3,492,000","3,494,000","2,000","3,492,000"
"=""030637""",技嘉元大54購01  ,0,0,0,"3,467,000","30,000","3,437,000","3,467,000","30,000","3,437,000"
"=""03775U""",台灣50凱基54售04,0,0,0,"3,244,000",0,"3,244,000","3,244,000",0,"3,244,000"
"=""086113""",昇陽半元大51購02,0,0,0,"3,155,000","20,000","3,135,000","3,155,000","20,000","3,135,000"
"=""00680L""",元大美債20正2   ,0,0,0,"3,193,000","1,082,000","2,111,000","3,193,000","1,082,000","2,111,000"
"=""087375""",南亞科元大51購12,0,0,0,"1,955,000",0,"1,955,000","1,955,000",0,"1,955,000"
"=""00903 """,富邦元宇宙      ,0,0,0,"1,973,000","250,070","1,722,930","1,973,000","250,070","1,722,930"
3231  ,緯創            ,"147,995","50,000","97,995","1,717,893","153,000","1,564,893","1,865,888","203,000","1,662,888"
"=""044097""",可成凱基55購02  ,0,0,0,"1,587,000",0,"1,587,000","1,587,000",0,"1,587,000"
"=""08791P""",華邦電群益4C售01,0,0,0,"1,619,000","60,000","1,559,000","1,619,000","60,000","1,559,000"
"=""03942P""",台灣50台新42售02,0,0,0,"2,175,000","661,000","1,514,000","2,175,000","661,000","1,514,000"
"=""031280""",金像電統一58購02,0,0,0,"1,967,000","487,000","1,480,000","1,967,000","487,000","1,480,000"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"3,825,000","2,387,023","1,437,977","3,825,000","2,387,023","1,437,977"
"=""087672""",南電凱基57購01  ,0,0,0,"1,299,000",0,"1,299,000","1,299,000",0,"1,299,000"
2634  ,漢翔            ,"1,759,999","707,000","1,052,999","922,052","678,128","243,924","2,682,051","1,385,128","1,296,923"
"=""037849""",立隆電凱基53購02,0,0,0,"1,286,000","26,000","1,260,000","1,286,000","26,000","1,260,000"
"=""085635""",鴻海群益4B購01  ,0,0,0,"1,357,000","101,000","1,256,000","1,357,000","101,000","1,256,000"
"=""036902""",南亞科富邦55購04,0,0,0,"1,316,000","87,000","1,229,000","1,316,000","87,000","1,229,000"
2332  ,友訊            ,"451,000","18,000","433,000","746,320",0,"746,320","1,197,320","18,000","1,179,320"
"=""088875""",新日興元大51購08,0,0,0,"1,390,000","236,000","1,154,000","1,390,000","236,000","1,154,000"
"=""089761""",昇貿群益51購01  ,0,0,0,"1,217,000","115,000","1,102,000","1,217,000","115,000","1,102,000"
"=""085241""",嘉澤元大56購01  ,0,0,0,"1,098,000",0,"1,098,000","1,098,000",0,"1,098,000"
"=""08312P""",鴻海國票4B售05  ,0,0,0,"1,471,000","377,000","1,094,000","1,471,000","377,000","1,094,000"
"=""032503""",南亞國泰53購03  ,0,0,0,"1,621,000","529,000","1,092,000","1,621,000","529,000","1,092,000"
"=""038701""",臺股指元大54購23,0,0,0,"1,121,000","30,000","1,091,000","1,121,000","30,000","1,091,000"
"=""030092""",訊芯統一59購01  ,0,0,0,"1,113,000","29,000","1,084,000","1,113,000","29,000","1,084,000"
"=""05605P""",臺股指法興45售15,0,0,0,"1,082,000","7,000","1,075,000","1,082,000","7,000","1,075,000"
"=""035649""",一詮群益53購02  ,0,0,0,"1,073,000",0,"1,073,000","1,073,000",0,"1,073,000"
"=""036067""",所羅門群益53購02,0,0,0,"1,157,000","87,000","1,070,000","1,157,000","87,000","1,070,000"
"=""020022""",元大電動車N     ,0,0,0,"1,121,000","60,000","1,061,000","1,121,000","60,000","1,061,000"
"=""037202""",凌華國票54購01  ,0,0,0,"1,036,000","10,000","1,026,000","1,036,000","10,000","1,026,000"
"=""05833P""",鴻海元大46售11  ,0,0,0,"1,174,000","209,000","965,000","1,174,000","209,000","965,000"
"=""071772""",大立光元大51購07,0,0,0,"1,164,000","200,000","964,000","1,164,000","200,000","964,000"
"=""03562B""",臺股指元大24熊18,0,0,0,"960,000",0,"960,000","960,000",0,"960,000"
"=""03877P""",臺股指國票43售09,0,0,0,"956,000",0,"956,000","956,000",0,"956,000"
